,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1758,i am so sad i have no pierogies.,__disappointed__,no pierogies,7,9,11
1652,i came outside this morning and found my car had been broken into. i was very upset and frusterated,__angry__,found my car had been broken,7,12,1
3167,my boyfriend came home from his trip two days early. i was very excited to see him.,__surprised__,early,10,10,29
577,felt scared while i was watching paranormal activity,__terrified__,watching paranormal,6,7,30
3557,i don't have many friends and my family lives very far away. i sometimes feel very sad.,__lonely__,many friends and my family,6,10,23
2352,"i am pretty happy right now, i don't think i have ever been happier with my life.",__content__,life,20,20,9
1665,i am so upset they man that hit my car was not ticketed! ,__angry__,man that hit my car was not ticketed,6,14,1
1418,i wanna sell my phone but i'm scared to meet people from craigslist,__afraid__,meet people from craigslist,12,18,0
2691,"i am always more cautious when driving at night, and when it's raining.",__apprehensive__,"driving at night, and when it's raining",7,17,5
1443,someone was speeding on the road and i got into an accident with them. my car was totalled because of their carelessness.,__furious__,accident,12,12,16
1087,"once while on a road trip, a friend and i got lost in the dessert. we flagged down a man driving an old chevy, and he gave us directions back to civilization.",__grateful__,gave us directions back to civilization,33,38,17
3058,i drove out to the park but my buddy cancelled.,__disappointed__,cancelled,10,10,11
1238,school for my kids started this past thursday. i actually had all of their supplies and plenty of new clothes in time.,__prepared__,started,5,5,25
3734,i just lost my pet dog. i do not know what to do.,__devastated__,lost my pet dog,3,6,10
1659,i like to relax on the weekends. it's nice not having anything to worry about.,__content__,relax on the weekends. it's nice not having anything to worry,4,17,9
2456,i remember dropping my phone on subway and an old man picked it up and gave it back to me.  ,__trusting__,phone on subway and an old man picked it up and gave it back,5,18,31
1959,i am nervous for a meeting i have later,__anxious__,meeting,6,6,4
2209,its a good day,__joyful__,good day,3,4,22
2492,looking through wedding albums,__nostalgic__,wedding albums,3,4,24
3667,"ever since i've been on these anti anxiety and depression medication, i've been able to socialize a lot more. i'm really surprised with how much i've improved.",__impressed__,socialize,21,22,20
2362,i was lonely when my family left for the weekend,__lonely__,family left,6,7,23
2,i have a job interview next week that i have been getting ready for.,__prepared__,job interview next week that i have been getting ready,4,13,25
2586,my surgery showed i was cancer free.,__grateful__,cancer free,6,7,17
602,"my dog is over at the vet for 4 days and it makes the house feel super lonly, i really am looking forward to my dog comming back",__lonely__,dog is over at the vet for 4 days,2,11,23
2316,i have just won the lottery!,__excited__,won the lottery,4,6,14
592,"i got a new dog recently, he is the best. i am so thankful for him!",__joyful__,new dog,4,5,22
3392,"when i proposed to my girlfriend, she said yes! i was so happy ",__joyful__,proposed,3,3,22
446,i had phone interview for a job. it went very well.,__prepared__,phone interview,3,4,25
869,"i close on my new house monday, i didn't think i was going to be able to purchase it but i believed in my mortgage adviser.",__trusting__,"house monday, i didn't think i was going to be able to purchase it but i believed in my mortgage",6,29,31
330,i get sentimental during the holidays. i think back to the ones i had as a kid.,__nostalgic__,back to the ones i had as a kid,11,19,24
205,i snuck some candy out of my daughter's snack stash.,__guilty__,snuck some candy,2,4,18
1532,i watched a guy pick up the back of a pick up truck showing off for some of his friends. it was quite the sight.,__impressed__,guy pick,4,5,20
2459,i appreciated all the help i got from my friends last week,__grateful__,help i got from my friends,5,10,17
880,someone packed into my car the other day at the supermarket and put a big dent in it. i've only had the car for 10 days. ,__furious__,packed into my car the other day at the supermarket and put a big dent,2,17,16
3736,i realized i am happy with life,__content__,happy,5,5,9
2911,im trusting that me neighbor will pay me back. my neighbor borrowed some money last week,__trusting__,neighbor will pay me back,5,9,31
973,my two best friends are going on vacation next week and i won't have anyone else at work to goof off with.,__lonely__,vacation,8,8,23
2435,when i applied to college for the first time and waiting to see if i got accepted ,__anticipating__,waiting to see if i got accepted,11,17,3
104,i have been on my son to start taking a more active role everyday life stuff like mainting a sleep scedule.  after weeks of pushing the issue he still hasn't done so.,__disappointed__,son to start taking a more active role everyday life stuff like mainting a sleep scedule. after weeks of pushing the issue he still hasn't done,6,37,11
3507,i was packing up things from my girlfriends house and found her son's lite brite.  it reminded me of my childhood and playing with mine.,__nostalgic__,childhood,27,27,24
2080,my husband works very hard so that i can be a stay at home mom. it has allowed me the freedom to homeschool our daughter.,__grateful__,husband works very hard so that i can be a stay at home mom,2,15,17
2753,i really miss being a child.. that feeling of innocence and all the missed fun comes to me especially during holiday time,__nostalgic__,child .. that feeling of innocence and all the missed fun,6,17,24
1919,"i would love to buy a travel trailer, but i'm not sure if it would be a good idea.",__apprehensive__,buy a travel trailer,5,8,5
1245,when my parents didn't listen to me,__disappointed__,parents didn't listen,3,7,11
624,i was in a huge hurry and needed to get through the checkout. if i didn't get through i couldn't make it to the bank before it closed.,__grateful__,checkout,13,14,17
2877,it was that time of the year when work performance evaluations were being had.  a newer employee received a promotion over me. ,__jealous__,newer employee received a promotion,18,22,21
3303,i found an old stamp booklet my girlfriend and i filled out before we started dating. i felt so warm and fuzzy on the inside.,__sentimental__,old,4,4,28
1765,i lost a really important document at work. i'm afraid to tell my boss about it.,__embarrassed__,important document,5,6,13
2148,one of my artworks was selected to be displayed in an art exhibition. i felt great about the effort i put in to get to that point.,__proud__,displayed,9,9,26
2755,"i was so tired last saturday, my friend came to my house and helped me with my chores, i was very happy",__grateful__,helped me with my chores,17,22,17
3171,i found a lost baby duck. the mother was no where to be found. i brought it home and took care of it until it was big enough to be let loose again.,__caring__,care,23,23,7
653,i have to rely on my prayers and my belief in a high power to get me through not having a job and no money.,__faithful__,money,25,25,15
1340,it has been a wonderful monday! i found out i got a pay raise and we are planing our holiday vacation.,__joyful__,pay raise,15,16,22
456,my huband cooked dinner and cleaned house today. he also helped with laundry and let me sleep in. he has been so kind and helpful.,__impressed__,cooked dinner and cleaned house today. he also helped,4,13,20
167,i bought a powerball ticket,__disappointed__,powerball ticket,4,6,11
3367,i am happy with my life.,__content__,life,6,6,9
1768,last year my wife got laid off from her job. my boss heard about it and ended up giving me more hours so we did not have such a massive loss of income.,__grateful__,wife got laid off from her job. my boss heard about it and ended up giving me more hours,4,23,17
3550,my cows are finally pregnant. i can't wait for my baby calves to be born!,__anticipating__,calves,15,16,3
2275,a friend of mine during college got invited to try out for a major league baseball team. he ended up making their minor league team.,__impressed__,got,7,7,20
3664,i found some of my old toys that i had passed down to my younger brother today while cleaning up his closet. suddenly i was overcome by wonderful and touching memories.,__sentimental__,old toys that i had passed down to my younger,6,15,28
6,i didn't really try to lose weight but i did by drinking smoothie,__impressed__,lose weight but i did by drinking smoothie,8,16,20
1506,i feel anxious when i can't take a moment for myself,__anticipating__,myself,13,13,3
3745,i went out with some friends a couple weekends ago and we met a group of girls. one asked for my number but i told her i have a girlfriend and didnt give it out.,__faithful__,girlfriend,31,31,15
3070,somebody stole a package from my front yard yesterday.,__furious__,stole a package,2,4,16
518,"i found a injured baby bird in my yard today. i had to call animal control to come get it, i hope it's okay.",__caring__,injured baby bird in my yard today. i had to call animal control,4,17,7
169,"i was woken - again - at 3:45am by my elephantine upstairs neighbor, who was apparently getting ready for work. i uttered a few choice words, i can tell you!",__angry__,elephantine upstairs neighbor,14,17,1
1196,i took a math test and thought i had done horribly on it. i actually did really well on it as the grade i received was 103,__surprised__,math test and thought i had done horribly,4,13,29
2712,my last job interview i really researched the company and what all they do.,__prepared__,researched the company,7,9,25
2350,one time i knocked some things off a shelf. i could feel my face turning red. ,__embarrassed__,knocked some things off a shelf. i could feel my face turning red,4,17,13
1854,"i was super irritated when my boss kept pulling my hair for ""fun"". he doesnt seem to realize how irritating it can be.",__annoyed__,boss kept pulling,7,9,2
3682,i had a pitbull that i loved dearly named lily.  my boyfriend left a candle burning one night and left the house to go to his sisters.  our house caught fire and lily died.,__devastated__,loved,8,8,10
2564,"i missed my flight that i paid heavily for, i was so annoyed",__furious__,missed my flight,2,4,16
2497,i am trying to type and my cat keeps moving on my lap,__annoyed__,cat keeps moving,8,10,2
2880,found 100 bucks on the street today next to my car.,__excited__,found 100 bucks,1,3,14
2270,"i am looking forward to this season of the lakers. with lebron coming in, i really think this will turn out to be a fantastic season for them",__anticipating__,season of the lakers. with lebron,7,16,3
1143,i'm going to see my parents in a week!,__anticipating__,parents in a week,8,11,3
1311,i am in love with my girlfriend. i would absolutely never leave her side.,__faithful__,leave,13,13,15
1999,i am so thankful for my family.  they are the best!,__grateful__,family,7,7,17
384,i was just going through all my high school yearbooks and it made me miss old times. it's crazy how time goes by so fast. ,__sentimental__,high school yearbooks,8,11,28
186,"on my way to work, a goose stole my toupee. we just hired a new secretary, christy, and i need my hairpiece in order to impress her. i am so furious with that goose, i could wring its neck.",__angry__,goose stole my toupee,8,13,1
1605,i saw this youtube video of a guy eating a jellyfish and it was one of the most surreal things ive ever seen.,__disgusted__,eating a jellyfish,11,15,12
1610,i am planning a trip to disney. i plan on writing everything that i could need out so i don't forget it.,__prepared__,planning a trip to disney. i plan on writing,3,14,25
656,"we recently went on vacation to the beach and there were several days of rain. this sucked, since we hadn't been to the beach in a very long time and really looking forward to being at the beach.",__disappointed__,several days of rain,12,15,11
2629,"for thanksgiving, i traveled to see my family i hadn't seen in a long time due to work.  it felt great being around them again. ",__joyful__,traveled to see my family,7,11,22
1627,i feel down and blue whenever thoughts about my brother pop into my head. we lost him 5 years ago,__sad__,thoughts,7,7,27
1025,i have a feeling that i'll be doing much better with college homework this semester!,__hopeful__,college,14,14,19
1057,i'm training a new girl at work. she is doing so good for her first week!,__proud__,training a new girl,4,7,26
2157,my ex boyfriend of 4 years decided to start seeing someone else which made me so mad and hurt.  he dropped me like i was nothing after 4 whole years of hell with him.,__furious__,ex boyfriend of 4 years decided to start seeing someone else,2,12,16
2580,i have a fun trip to las vegas coming up in the fall that i'm very excited for!,__anticipating__,trip to las vegas coming,5,10,3
629,today was the first day of school for my kids. it's been so quiet here.,__lonely__,school,7,7,23
3234,there might be a hurricane in my area soon. i am worried our house may flood and we may be without power for awhile.,__afraid__,hurricane in my area soon. i am worried our house may flood and we may be without power,5,23,0
3699,my old roommate didn't clean out his room or the kitchen when he left. the university charged me and the other roommates 100$,__furious__,clean out his room or the kitchen,7,13,16
508,i have alot of health problems and because of that see many different specialist.  i have been able to find some amazing doctors and i have to often times put complete faith in them because my life is in their hands,__trusting__,health problems,6,7,31
1550,a co-worker of mine was late with work materials.  i hope i can get the project done in time,__annoyed__,worker of mine was late with work materials,4,11,2
2045,i packed a sandwich before i went to work,__prepared__,packed a sandwich,2,4,25
2022,i started my first office job after college and didn't know what to expect.,__apprehensive__,first office job,4,6,5
3520,"i got really drunk on my birthday this year, and couldn't remember what i did. it was very awkward meeting my friends the next day",__embarrassed__,drunk,4,4,13
1560,thinking about my life,__grateful__,life,4,4,17
3214,"one time when i was drinking coffee, all the memories of my childhood kept coming back",__nostalgic__,memories,11,11,24
3526,"i just got a new haircut, lets say this, i do not like it.",__disappointed__,new haircut,5,7,11
1219,everyone wanted to go skydiving. but i was pretty sure my chute wouldn't release and i would plunge to the ground.,__apprehensive__,skydiving,5,7,5
2060,my son just started a new school.  the communication with them has been terrible!,__annoyed__,school. the communication,7,10,2
3470,i had a fudgsicle today and it made me think of how fun summers were when i was a kid. we all used to wait for the ice cream bike guy every evening after a long day of playing in the sun. ,__nostalgic__,kid,23,23,24
2047,i felt so alone after my dog trevor passed away. he was always by my side over these years,__lonely__,dog trevor passed away,7,12,23
2137,"one of my coworkers took credit for a job i had done last month. they told our boss it was their idea, when they didn't even work on the project.",__angry__,coworkers took credit,4,8,1
2146,recently my office colleagues had arranged for a surprise birthday party,__impressed__,colleagues had arranged for a surprise birthday,4,10,20
1874,i am still in shock after my house caught on fire.,__devastated__,house caught on fire,8,11,10
142,i am confident that i will win that spelling bee tomorrow,__confident__,will win that spelling bee,6,10,8
3308,i;m living my best life. i could'not be any happier.,__content__,happier,15,15,9
3510,i feel very blessed that i have been able to live around the world my whole life. now i am settled in one place for awhile.,__grateful__,blessed,4,4,17
2347,my mother gave me a car as a birthday present,__impressed__,car,6,6,20
969,"i knew that when my best friend told me she would always be there for me, that i could have great confidence in her. she's always been a good listener in the past, and has never been anything but supportive when i've gone through rough times.",__trusting__,"best friend told me she would always be there for me, that i could have great confidence in her. she's always been a good listener in the past, and has never been anything but supportive when i've gone through rough times",6,53,31
2732,"i saw something that looked really good in an ad, but when i went to the store to get it, it didn't look as good.",__annoyed__,"looked really good in an ad, but when i went to the store to get it, it didn't look as good",5,29,2
1103,"i was satisfied last week when i made some money selling stuff i didnt need. it made room in my house and got me some extra cash, win win.",__content__,money selling stuff i didnt need. it made room in my house and got me some extra cash,10,29,9
2444,i've saved up enough money to pay off all of my car payments in one fell swoop next month.,__prepared__,saved up enough money to pay off all of my car payments,4,15,25
59,"my husband usually gets a large bonus each year around this time, but there's no guarantee. it's hard waiting, and not knowing!",__anxious__,"gets a large bonus each year around this time, but there's no guarantee. it's hard waiting, and not knowing",4,29,4
1983,i am going to have a great day today! i feel good and i am standing tall.,__confident__,great day today,7,9,8
3671,there was a random dog in my yard the other day.  i was a bit nervous to get too close to it even though it seemed friendly.,__apprehensive__,random dog in my yard the other day. i was a bit nervous,4,17,5
2335,my sister in law got really upset one day when she was over and i tried talking to her about it.,__caring__,tried talking,16,17,7
295,"i'm really not sure what to do; my wife is having our baby next week and i don't think we're ready for her! i've read parenting books and talked to my own therapist about it, but i'm just a nervous wreck.",__apprehensive__,baby,16,16,5
543,i miss being in high school. i still remember my old girlfriend fondly,__nostalgic__,high school. i still remember my old girlfriend,5,13,24
67,there is a girl i like.  i want to ask her out.  if she says no i'm afraid it will ruin our friendship.,__apprehensive__,girl i like. i want to ask,4,11,5
2092,someone hit my car and fled the scene.  i wish i could find the person,__furious__,hit my car and fled the scene,2,8,16
372,going to a job interview had me looking forward to it,__anticipating__,job interview,4,5,3
332,my husband went to a job fair today and got tons of offers! he gets out of military in november. ready for a new start in a new town,__hopeful__,tons of offers,11,13,19
3216,i get to start my vacation starting friday. i cant wait!,__excited__,vacation,6,6,14
2760,i was hungry and i took some of my co-workers food.  i also didn't have much money on me at the time,__guilty__,took some of my co-workers food,6,13,18
3330,i felt bad that i lied to my friend and said i didn't care when i really did.,__ashamed__,lied,6,6,6
3068,last week i got bit by a spider.,__afraid__,bit by a spider,5,8,0
1507,"i love listening to old music, brings back memories",__nostalgic__,old music,5,6,24
686,"i loaned out a bike to someone who needed it to get to work. i found out later that he had stopped going to work all together, and pawned the bike for drug money.",__furious__,"stopped going to work all together, and pawned",23,32,16
3287,"i did really well this past semester, so im hoping my gpa will be at 4.0",__anticipating__,hoping my gpa,11,14,3
3325,"i was drinking a glass of milk. when i put the glass back down, a fly was swimming in the milk",__disgusted__,fly was swimming,18,20,12
1519,when i left my key in my car for the mechanic i was left wondering,__anxious__,key,5,5,4
668,i read in the news a family had a house fire and lost all of their animals. it makes me upset to think about how they died.,__sad__,fire and lost all of their animals,11,17,27
2868,i was going to sea world for the first time. i had never been there before.,__excited__,sea world for the first time,5,10,14
3260,impressed at my work,__impressed__,work,4,4,20
3060,my girlfriend came up behind me without making any noise.,__surprised__,girlfriend came up behind me without making any noise,2,10,29
501,i was walking back to my desk after getting a cup of coffee and tripped over my own two feet and spilled coffee all over myself ,__embarrassed__,tripped over my own two feet and spilled coffee all over myself,15,26,13
3649,i feel so happy when the sunsets are beautiful and i can take the time to watch and relax. it is the best time of the day for me.,__content__,best,25,25,9
3186,i have faith that i will get pregnant soon. why is it so hard? isn't that what a women's body is built to do?,__trusting__,faith that i will get pregnant,3,8,31
2618,first time at a karaoke bar.,__apprehensive__,first time at a karaoke,1,7,5
1834,we have a team building at woek in a few weeks our office is full of problems but i'm going to predict this team building turns out good.,__anticipating__,team building,4,5,3
3111,"i bought a bunch of dumbbells, and a workout bench but i've barely used them. i don't feel too good about myself.",__disappointed__,"dumbbells, and a workout bench but i've barely used",6,20,11
1686,i found a new stray dog eating out the dumpster last thursday. today i officially adopted her.  ,__caring__,adopted,20,20,7
2222,"i recently had new neighbors move in. i asked if i could see how they decorated their condo just out of curiosity and wow, i couldn't believe what a great job they did in there.",__impressed__,new neighbors move in. i asked if i could see how they decorated their condo,4,20,20
545,i had a very specific deadline.and none of my co-workers would leave me alone to complete my work because it was friday.,__annoyed__,workers would leave me alone,14,18,2
3004,there was one time in grade school when i went to the bathroom and the fire alarm went off.  i had a hard time buttoning up my pants and had no choice but to walk out with my class holding my pants together.,__embarrassed__,grade school when i went to the bathroom and the fire alarm went off. i had a hard time buttoning up my pants and had no choice but to walk out with my class holding my pants together,6,45,13
575,i was traveling internationally literally the day after a high level travel alert was issued for the region i was going.,__afraid__,travel,12,12,0
1446,watching kids makes me remember the good old days,__sentimental__,watching kids makes me remember the good old,1,8,28
953,i was excited to go on a zip line day trip recently,__excited__,trip,12,12,14
3133,one time i went to the doctor and i was really anticipating my test results for cancer!,__anxious__,cancer,19,19,4
743,i was really amazed to see the devolpment of new technology these days compared to past years,__impressed__,devolpment of new technology,8,14,20
3580,"i was channel surfing and ran across the old batman tv show, brought back memories.",__nostalgic__,old batman tv show,9,14,24
1320,my husband bought me a beautiful diamond 14 kt gold ring! i didn't have any idea he was going to get it for me.,__surprised__,husband bought me a beautiful diamond 14 kt gold ring,2,12,29
3222,i always buy the same brand of yogurt and don't even bother trying other kinds. it's just so delicious and such a good price that i'm a loyal customer for life.,__faithful__,life,40,40,15
899,i drank a lot of alcohol at a bbq party and puked.,__embarrassed__,puked,14,15,13
1351,i got drunk and embarrassed myself in front of my friends. ,__ashamed__,drunk,3,3,6
1041,one time i moved to a new city and didn't know anyone. i had to go out alone to do things,__lonely__,moved to a new,4,7,23
1355,"i was on a trip to a heavy metal festival in las vegas. while there, my girlfriend broke up with me, and we were still staying in the same room.",__lonely__,broke,21,21,23
234,i'm so frustrated with my husband. he dismantled the bathroom to do repairs and still hasn't completed them six months later!,__angry__,dismantled the bathroom,11,13,1
2135,my brother paid for his college tuition out of pocket debt free no loans i am so influenced by this i want to do the same.,__impressed__,paid for his college tuition out of pocket debt free,3,12,20
3485,my roommate moved out and soon my girlfriend will move in but right now it is just me in the house.  i dont remember the last time i lived without any roommates.,__lonely__,moved out and soon my girlfriend will move in but right now it is just me in the house. i dont remember the last time i lived without any roommates,3,35,23
3394,walking past my old house,__nostalgic__,past my old house,2,5,24
26,"many years ago, my husband was acting a bit too 'chivalrous' to a friend of mine, which i felt was a bit too friendly. he said he was just being nice, but i felt like he found her attractive.",__jealous__,"husband was acting a bit too' chivalrous' to a friend of mine, which i felt was a bit too friendly. he said he was just being nice, but i felt like he found her attractive",6,47,21
2310,i was so angry when my brother spoiled my favorite dress when we were kids. he cut animal shapes into it.,__angry__,brother,7,7,1
2292,"my girlfriend broke up with me and got married to an investment banker. we were of the same age, so at the time i was still job hunting. when i saw them together, i felt really jealous of him and that he had my girl.",__jealous__,girlfriend broke up with me and got married to an investment banker,2,13,21
626,it is so dark in my house. i keep hearing creepy noises.,__afraid__,creepy noises,12,13,0
2604,"we watched ""the land before time"" in class.",__nostalgic__,"watched "" the land before time",2,7,24
2065,we go on vacation once a year as a family. when the time gets near and we have all of our stuff together i am normally looking forward to it.,__excited__,vacation,4,4,14
2346,i got in my first bad car accident. the other person ran a red and slammed into the side of my car.,__terrified__,bad car accident,6,8,30
1632,i saw angeline jolie the other day. she still looks like the most beautiful woman in the world,__impressed__,woman,19,19,20
2775,"my grandmother recently passed.  we were close, so it's been hard.",__sad__,grandmother recently passed,2,4,27
2473,i feel sad that i am spending so much time this late on the internet. i really could use some sleep for tomorrow.,__sad__,spending so much time this late on the internet,7,15,27
14,i miss my family,__sad__,miss my family,2,4,27
3376,one time i bought a scratch lottery ticket and i didn't win anything!,__disappointed__,lottery ticket and i didn't win,7,14,11
1377,"i am so amazed, my daughter got straight a's this year in her summer college class. she is doing so well in school!",__impressed__,daughter got straight,7,9,20
292,i had just packed a roadside emergency kit in my car when a snowstorm hit and stranded me on a back road.,__prepared__,packed a roadside emergency kit,4,9,25
1935,my stepdaughter graduated from college and got a great job in san francisco.,__proud__,graduated from college and got a great job,5,12,26
2145,i working to save enough money to take my wife on a vacation to vermont next year. i hope i can save enough.,__hopeful__,wife on a vacation,10,13,19
2607,"i never expected to fail my final exams,that is a major blow for me.",__disappointed__,fail my final exams,5,8,11
483,we have been talking about trying a new restaurant that just opened a few months ago. i had been holding off because it's a little pricey and i'm worried i won't like the food even though it has gotten good reviews.,__apprehensive__,restaurant that just opened a few months ago. i had been holding off because it's a little pricey,9,30,5
1386,when i was listening to music at the gym,__angry__,listening,4,4,1
2205,"our marketing manager at work recently added a ton of new tasks to my workload that weren't part of my job when i was brought on. i'm a little irritated, like she's passing her work off on me.",__annoyed__,added a ton of new tasks to my workload,7,16,2
318,"there was a group project due and we had a meeting, but i missed it because it was my 21st birthday",__ashamed__,"group project due and we had a meeting, but i missed",4,15,6
2484,"for mother's day, my son had to fill out a paper in school.  he put on there several times mommy says a lot of bad words.",__embarrassed__,mommy says a lot of bad words,24,31,13
3078,i passed two trials that a company put me through and i felt so good. i think i'm going to get the job!,__content__,trials,4,4,9
442,i bought a ticket where i have a 1/500 chance of winning a car,__hopeful__,bought a ticket,2,4,19
1367,i was walking home one day and was passing a house that had been empty for a while.  as i was passing a very large dog came charging out barking very loudly at me.,__terrified__,passing a house that had been empty for a while. as i was passing a very large dog came charging out barking,9,31,30
72,a customer is refusing to pay a bill because they claim it has already been paid but cannot provide any proof of doing so.,__angry__,customer is refusing to pay a bill,2,8,1
37,i found a box in my closet that contained a lot of old photos.  i found pictures of my sister and i from when we were toddlers.  it brought back a lot of good memories.,__sentimental__,found a box in my closet that contained a lot of old photos. i found pictures of my sister and i from when we were toddlers. it brought back a lot of good memories,2,39,28
1305,"i was blown away when my six year old nephew solved the navier-stokes existence and smoothness problem. he will be getting the million dollar prize for it, which i hope he doesn't blow on cocaine and beef jerky.",__impressed__,six year old nephew solved the navier-stokes,7,18,20
2581,i feel i will do well on my test next week,__confident__,test,9,9,8
1589,i just realized today i have not been home to where my family is from in  a little over 10 years.,__sad__,not been home to where my family is from in a little over 10 years,7,21,27
1194,i've got a job interview set up for next week and i'm really nervous!,__apprehensive__,job interview,6,7,5
2319,i was extremely disgusted when a close friend of mine threw up on my baby. he was really drunk at a party we were at,__disgusted__,threw up on my baby. he was really drunk,11,20,12
3643,i remember when my friends were helping me move out of our hometown.  we were riding in the moving truck and had to drop them off and say goodbye and we all felt terrible.,__sad__,friends were helping me move out of our hometown. we were riding in the moving truck and had to drop them off and say goodbye,5,30,27
1154,my cat puked up a hairball this morning and i had to clean it up.,__disgusted__,cat puked up a hairball,2,8,12
63,"i got upset at my oldest son because he shows such lack of motivation.  while gettting on him might have been warranted, i feel bad for getting upset.",__guilty__,oldest son,6,7,18
594,i am heading to the beach next week for a much needed vacation.,__excited__,beach next week,6,8,14
2614,"we were camping, and i thought everyone was outside.  i accidentally opened up the bathroom door on my step-daughter.",__embarrassed__,opened up the bathroom door on my step-daughter,14,23,13
634,i was so happy to get my acceptance letter for grad school.,__excited__,acceptance letter,8,9,14
86,i was so set on getting an a on my math test i studied so hard.,__content__,studied,14,14,9
909,summer in the south calls for many unwanted visitors.,__annoyed__,unwanted visitors,8,9,2
2020,im a little nervous about my court date tomorrow.,__anxious__,court date tomorrow,7,9,4
1991,"my boyfriend kept claiming he wasn't drinking, but i found out he was lying about it. i found a bunch of empty liquor bottles in his room.",__furious__,"boyfriend kept claiming he wasn't drinking, but i found out he was lying about it. i found a bunch of empty liquor bottles",2,28,16
2286,i was pleasantly shocked when my dad bought me my first car.. it was a graduation present,__surprised__,bought me my first car,9,13,29
3324,"a project i worked really hard on completely bombed. i was sure it would be awesome and it was a total flop, i was so let down.",__disappointed__,worked really hard on completely bombed,4,9,11
3275,"i thought i saw a ghost once in my old apartment, it scared the hell out of me! ",__terrified__,ghost,6,6,30
3514,i keep a stuffed animal i've had since i was young around.  it's still in pretty good condition and reminds me a lot of my childhood.,__sentimental__,young,13,13,28
3344,i like to work with people who are fast on their feet and get things very fast.,__apprehensive__,fast,9,9,5
2005,i am upset that i have to tell my young daughter her hamster died today.,__sad__,young daughter her hamster died,10,16,27
254,i was afraid when i saw that horror film in the theater,__afraid__,horror film,8,9,0
2234,got on the scale today. i've only been on a diet 2 weeks and i'm down 17 pounds.,__surprised__,17 pounds,22,23,29
1740,i was driving in the rain and my car hydroplaned! i closed my eyes and thank god i was the only car on the freeway!,__terrified__,car hydroplaned,9,13,30
418,"my brother got a really high-paying job and now travels all over the world.  he sends pictures and talks endlessly about everything he buys, everywhere he goes, and how much money he makes.  it makes me feel insecure and like a failure.",__jealous__,high-paying job and now travels,6,12,21
3547,my pet dog just pooped all over my rug. she never did that before.,__disgusted__,pooped all over my rug,5,11,12
2534,my husband always knew i wanted to go on a cruise. and for our anniversary we are finally going! ,__surprised__,cruise. and for our anniversary,11,16,29
2160,i was nervous for my mom's surprise party,__anxious__,surprise party,9,10,4
2279,the sewer backed up into our house,__disgusted__,sewer backed,2,3,12
598,a public road in front of my house closed because of a limestone mine. ,__furious__,road in front of my house,3,8,16
1553,i'm devastated by my mother's death,__devastated__,death,10,10,10
438,one time i had an in person interview for a job. i did not really feel prepared for it,__anxious__,interview for a job. i did not really feel prepared,8,18,4
1921,a guy pulled a realy big knife out on my husband at a gas station once.,__terrified__,pulled a realy big knife,3,8,30
3011,i have been too scared to leave my house.because of panic and anxiety.,__terrified__,leave my house,7,9,30
192,one time i was sick with the flu. my boyfriend stopped by to check up on me ,__grateful__,boyfriend stopped by to check,11,15,17
1576,my mother has become rather sick. i'm going to let her stay at my house so i can care for her.,__caring__,mother has become rather sick,2,6,7
2666,picked up a homeless person today on my to work. i took him 35 miles to the train station.,__trusting__,picked up a homeless person today on my to work. i took him 35 miles to the train station,1,20,31
3758,"one time when i was in kindergarten, i needed to go to the restroom. the teacher did not let me, so i peed myself",__ashamed__,peed myself,27,29,6
2386,i can't belive my brother went on the roller coaster with us. he's usually afraid of heights.,__surprised__,brother went on the roller coaster,9,14,29
3450,"i have to go out of town, i am not looking forward to flying",__afraid__,flying,15,15,0
1020,anxious: i can't help feel stressed about money,__anxious__,money,11,11,4
1257,my friend just took her kids to disneyland. i feel bad- i'd been wanting to do that trip with my kids for years.,__jealous__,friend just took her kids to disneyland,2,11,21
229,"when i can home, my cat was laying on the pile of laundry that i had pulled out of the dryer before work. now it's covered in hair.",__annoyed__,cat was laying on the pile of laundry that i had pulled out of the dryer before work. now it's covered,7,31,2
1732,my cat got cancer and had to be put to sleep.,__sad__,cat got cancer,2,4,27
2026,"my family and i recently moved to a new house.  during the move, we found a box full of our first child's baby toys.  my wife and i spent quite a while going through the baby toys of our 12 year old, a little teary-eyed",__nostalgic__,child's baby toys,24,28,24
3270,one time my family went out to vacation and i was home alone with no friends,__lonely__,alone,13,13,23
1917,i was all alone when my family left for the weekend.,__lonely__,family left for the weekend,7,11,23
3034,i am so envious of all those guys who have a sports car. i have always loved sports cars while growing up.,__jealous__,guys who have a sports car,9,14,21
3016,i have a presentation to give and i think i will do well.,__confident__,will do well,11,13,8
2078,i went through two floods in missouri only a couple years apart from eachother.    during the first one we lost our whole house.   all that was left was the foundation.,__devastated__,two floods in missouri only a couple years apart from eachother.     during the first one we lost our whole house,4,28,10
1011,we were buying a new kind of sausage for the first time and i was really nervous if it was good or not cause it was super cheap! ,__apprehensive__,sausage for the first time and i was really nervous if it was good or not cause it was super cheap,8,29,5
516,when i saw my main chick texting other dudes,__jealous__,main chick,5,6,21
2961,i just saw an ad on television for a music festival.  it brought back memories of my college days and the concert events we went to!,__nostalgic__,memories,16,16,24
1081,"everyone in my family laughs at me b/c i am a super organized person and i like routine in my life.  i always joke that i use to be a boyscout b/c their motto is ""always be prepared""",__prepared__,super organized person,14,16,25
