id,emotion,utterance,cause_utterance,cause_span
dailydialog_tr_6005_utt_3_impossible_cause_utt_2,sadness,"Oh , sorry to interrupt you . But I am calling to say goodbye to you . I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting .","Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_3_true_cause_utt_3_span_0,sadness,"Oh , sorry to interrupt you . But I am calling to say goodbye to you . I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting .","Oh , sorry to interrupt you . But I am calling to say goodbye to you . I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow , because I will have to attend a very important meeting .",I am afraid I could not see you off
dailydialog_tr_6005_utt_6_impossible_cause_utt_1,happiness,Yes . And I would like to convey my thanks to you for your help during my stay here in Nanjing .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_6_impossible_cause_utt_2,happiness,Yes . And I would like to convey my thanks to you for your help during my stay here in Nanjing .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_6_true_cause_utt_6_span_0,happiness,Yes . And I would like to convey my thanks to you for your help during my stay here in Nanjing .,Yes . And I would like to convey my thanks to you for your help during my stay here in Nanjing .,thanks to you for your help
dailydialog_tr_6005_utt_7_impossible_cause_utt_1,happiness,It is our pleasure . It has been a great pleasure to work with you .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_7_impossible_cause_utt_2,happiness,It is our pleasure . It has been a great pleasure to work with you .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_7_true_cause_utt_6_span_0,happiness,It is our pleasure . It has been a great pleasure to work with you .,Yes . And I would like to convey my thanks to you for your help during my stay here in Nanjing .,thanks to you for your help
dailydialog_tr_6005_utt_7_true_cause_utt_7_span_1,happiness,It is our pleasure . It has been a great pleasure to work with you .,It is our pleasure . It has been a great pleasure to work with you .,a great pleasure to work with you .
dailydialog_tr_6005_utt_12_impossible_cause_utt_1,happiness,That is so thoughtful of you .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_12_impossible_cause_utt_2,happiness,That is so thoughtful of you .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_12_true_cause_utt_11_span_0,happiness,That is so thoughtful of you .,"OK , I will send someone to see you off .",I will send someone to see you off .
dailydialog_tr_6005_utt_13_impossible_cause_utt_1,happiness,My pleasure . Take care and have a nice trip .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_13_impossible_cause_utt_2,happiness,My pleasure . Take care and have a nice trip .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_13_true_cause_utt_12_span_0,happiness,My pleasure . Take care and have a nice trip .,That is so thoughtful of you .,That is so thoughtful of you .
dailydialog_tr_6005_utt_14_impossible_cause_utt_1,happiness,Thanks a lot . My wife and I will be welcoming and looking forward to your visit .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_14_impossible_cause_utt_2,happiness,Thanks a lot . My wife and I will be welcoming and looking forward to your visit .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_14_true_cause_utt_11_span_0,happiness,Thanks a lot . My wife and I will be welcoming and looking forward to your visit .,"OK , I will send someone to see you off .",I will send someone to see you off .
dailydialog_tr_6005_utt_14_true_cause_utt_13_span_1,happiness,Thanks a lot . My wife and I will be welcoming and looking forward to your visit .,My pleasure . Take care and have a nice trip .,Take care and have a nice trip .
dailydialog_tr_6005_utt_15_impossible_cause_utt_1,happiness,Let's call it a deal . Hope to see you again soon . Keep in touch then . Byebye .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_15_impossible_cause_utt_2,happiness,Let's call it a deal . Hope to see you again soon . Keep in touch then . Byebye .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_15_true_cause_utt_14_span_0,happiness,Let's call it a deal . Hope to see you again soon . Keep in touch then . Byebye .,Thanks a lot . My wife and I will be welcoming and looking forward to your visit .,My wife and I will be welcoming and looking forward to your visit .
dailydialog_tr_6005_utt_16_impossible_cause_utt_1,happiness,Goodbye . Thanks again .,"Hello , Mr . Green . This is Lin Tong . How are you ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_16_impossible_cause_utt_2,happiness,Goodbye . Thanks again .,"Hi , Mr . Lin . I am leaving tomorrow and I am just packing .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6005_utt_16_true_cause_utt_15_span_0,happiness,Goodbye . Thanks again .,Let's call it a deal . Hope to see you again soon . Keep in touch then . Byebye .,Hope to see you again soon . Keep in touch then
dailydialog_tr_738_utt_6_impossible_cause_utt_1,happiness,Me too . Let's get together and do something .,Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_6_impossible_cause_utt_2,happiness,Me too . Let's get together and do something .,Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_6_true_cause_utt_6_span_0,happiness,Me too . Let's get together and do something .,Me too . Let's get together and do something .,Let's get together and do something .
dailydialog_tr_738_utt_7_impossible_cause_utt_1,happiness,"I'd like to , but I have to meet my parents in an hour for dinner . How about tomorrow ?",Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_7_impossible_cause_utt_2,happiness,"I'd like to , but I have to meet my parents in an hour for dinner . How about tomorrow ?",Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_7_true_cause_utt_6_span_0,happiness,"I'd like to , but I have to meet my parents in an hour for dinner . How about tomorrow ?",Me too . Let's get together and do something .,Let's get together and do something .
dailydialog_tr_738_utt_8_impossible_cause_utt_1,happiness,Yeah . Let's plan something tomorrow .,Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_8_impossible_cause_utt_2,happiness,Yeah . Let's plan something tomorrow .,Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_8_true_cause_utt_7_span_0,happiness,Yeah . Let's plan something tomorrow .,"I'd like to , but I have to meet my parents in an hour for dinner . How about tomorrow ?","I'd like to ,"
dailydialog_tr_738_utt_10_impossible_cause_utt_1,happiness,I think it is going to be the same as today . Clear and sunny .,Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_10_impossible_cause_utt_2,happiness,I think it is going to be the same as today . Clear and sunny .,Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_10_true_cause_utt_10_span_0,happiness,I think it is going to be the same as today . Clear and sunny .,I think it is going to be the same as today . Clear and sunny .,Clear and sunny .
dailydialog_tr_738_utt_11_impossible_cause_utt_1,happiness,That's great . We can do something outdoors then .,Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_11_impossible_cause_utt_2,happiness,That's great . We can do something outdoors then .,Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_11_true_cause_utt_10_span_0,happiness,That's great . We can do something outdoors then .,I think it is going to be the same as today . Clear and sunny .,Clear and sunny .
dailydialog_tr_738_utt_11_true_cause_utt_11_span_1,happiness,That's great . We can do something outdoors then .,That's great . We can do something outdoors then .,We can do something outdoors
dailydialog_tr_738_utt_17_impossible_cause_utt_1,happiness,"Let's meet for lunch at eleven thirty and afterwards , we can head over there .",Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_17_impossible_cause_utt_2,happiness,"Let's meet for lunch at eleven thirty and afterwards , we can head over there .",Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_17_true_cause_utt_13_span_0,happiness,"Let's meet for lunch at eleven thirty and afterwards , we can head over there .",Yeah . I think there's a live outdoor concert by the river tomorrow .,there's a live outdoor concert
dailydialog_tr_738_utt_18_impossible_cause_utt_1,happiness,Perfect . I'll see you in front of the apartment at eleven thirty .,Hello ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_18_impossible_cause_utt_2,happiness,Perfect . I'll see you in front of the apartment at eleven thirty .,Hi Steve . This is Mike . What are you doing ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_738_utt_18_true_cause_utt_13_span_0,happiness,Perfect . I'll see you in front of the apartment at eleven thirty .,Yeah . I think there's a live outdoor concert by the river tomorrow .,there's a live outdoor concert
dailydialog_tr_738_utt_18_true_cause_utt_17_span_1,happiness,Perfect . I'll see you in front of the apartment at eleven thirty .,"Let's meet for lunch at eleven thirty and afterwards , we can head over there .",Let's meet for lunch
dailydialog_tr_3354_utt_2_impossible_cause_utt_1,sadness,I just lost my job . I'm just worried about how I'm going to pay the bills .,You don't look too well . What's going on ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_2_true_cause_utt_2_span_0,sadness,I just lost my job . I'm just worried about how I'm going to pay the bills .,I just lost my job . I'm just worried about how I'm going to pay the bills .,I just lost my job . I'm just worried about how I'm going to pay the bills .
dailydialog_tr_3354_utt_4_impossible_cause_utt_1,sadness,"I just started , but the job market is very bad right now . I'm not optimistic about it .",You don't look too well . What's going on ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_4_impossible_cause_utt_3,sadness,"I just started , but the job market is very bad right now . I'm not optimistic about it .",I'm sorry to hear that . Have you been looking for another job ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_4_true_cause_utt_2_span_0,sadness,"I just started , but the job market is very bad right now . I'm not optimistic about it .",I just lost my job . I'm just worried about how I'm going to pay the bills .,I just lost my job . I'm just worried about how I'm going to pay the bills .
dailydialog_tr_3354_utt_4_true_cause_utt_4_span_1,sadness,"I just started , but the job market is very bad right now . I'm not optimistic about it .","I just started , but the job market is very bad right now . I'm not optimistic about it .",the job market is very bad
dailydialog_tr_3354_utt_4_true_cause_utt_4_span_2,sadness,"I just started , but the job market is very bad right now . I'm not optimistic about it .","I just started , but the job market is very bad right now . I'm not optimistic about it .",I'm not optimistic about it .
dailydialog_tr_3354_utt_7_impossible_cause_utt_1,happiness,I have some friends who might be able to help you find a job . I'll see what they can do .,You don't look too well . What's going on ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_7_impossible_cause_utt_2,happiness,I have some friends who might be able to help you find a job . I'll see what they can do .,I just lost my job . I'm just worried about how I'm going to pay the bills .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_7_true_cause_utt_7_span_0,happiness,I have some friends who might be able to help you find a job . I'll see what they can do .,I have some friends who might be able to help you find a job . I'll see what they can do .,I have some friends who might be able to help you find a job .
dailydialog_tr_3354_utt_8_impossible_cause_utt_1,happiness,I really appreciate your help .,You don't look too well . What's going on ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_8_impossible_cause_utt_2,happiness,I really appreciate your help .,I just lost my job . I'm just worried about how I'm going to pay the bills .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_8_true_cause_utt_7_span_0,happiness,I really appreciate your help .,I have some friends who might be able to help you find a job . I'll see what they can do .,I have some friends who might be able to help you find a job . I'll see what they can do .
dailydialog_tr_3354_utt_9_impossible_cause_utt_1,happiness,"No problem . In the meantime , don't try to worry so much . You'll get through this .",You don't look too well . What's going on ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_9_impossible_cause_utt_2,happiness,"No problem . In the meantime , don't try to worry so much . You'll get through this .",I just lost my job . I'm just worried about how I'm going to pay the bills .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_3354_utt_9_true_cause_utt_7_span_0,happiness,"No problem . In the meantime , don't try to worry so much . You'll get through this .",I have some friends who might be able to help you find a job . I'll see what they can do .,I have some friends who might be able to help you find a job .
dailydialog_tr_3354_utt_9_true_cause_utt_8_span_1,happiness,"No problem . In the meantime , don't try to worry so much . You'll get through this .",I really appreciate your help .,I really appreciate your help .
dailydialog_tr_4307_utt_5_impossible_cause_utt_1,happiness,Looks like we both float back and forth . I'm baritone .,"Hi , I'm Jake . I'm new to the choir . What's your name ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_5_impossible_cause_utt_2,happiness,Looks like we both float back and forth . I'm baritone .,"Hello , there , my name is Tonia .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_6_impossible_cause_utt_1,happiness,Our bass section is really good . You're going to love singing with them .,"Hi , I'm Jake . I'm new to the choir . What's your name ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_6_impossible_cause_utt_2,happiness,Our bass section is really good . You're going to love singing with them .,"Hello , there , my name is Tonia .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_6_true_cause_utt_6_span_0,happiness,Our bass section is really good . You're going to love singing with them .,Our bass section is really good . You're going to love singing with them .,Our bass section is really good . You're going to love singing with them .
dailydialog_tr_4307_utt_7_impossible_cause_utt_1,happiness,I heard them warming up earlier . You're right .,"Hi , I'm Jake . I'm new to the choir . What's your name ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_7_impossible_cause_utt_2,happiness,I heard them warming up earlier . You're right .,"Hello , there , my name is Tonia .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_7_true_cause_utt_6_span_0,happiness,I heard them warming up earlier . You're right .,Our bass section is really good . You're going to love singing with them .,Our bass section is really good . You're going to love singing with them .
dailydialog_tr_4307_utt_7_true_cause_utt_6_span_1,happiness,I heard them warming up earlier . You're right .,Our bass section is really good . You're going to love singing with them .,Our bass section is really good . You're going to love singing with them .
dailydialog_tr_4307_utt_8_impossible_cause_utt_1,happiness,It's good to have you in the group . We can always use a good baritone !,"Hi , I'm Jake . I'm new to the choir . What's your name ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_8_impossible_cause_utt_2,happiness,It's good to have you in the group . We can always use a good baritone !,"Hello , there , my name is Tonia .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4307_utt_8_true_cause_utt_6_span_0,happiness,It's good to have you in the group . We can always use a good baritone !,Our bass section is really good . You're going to love singing with them .,Our bass section is really good . You're going to love singing with them .
dailydialog_tr_4307_utt_8_true_cause_utt_8_span_1,happiness,It's good to have you in the group . We can always use a good baritone !,It's good to have you in the group . We can always use a good baritone !,It's good to have you in the group . We can always use a good baritone !
dailydialog_tr_5453_utt_7_impossible_cause_utt_1,surprise,Hey ! I didn't know that ! When did you become a vegetarian ?,"Hello , Jason . Are you free this Saturday evening ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_7_impossible_cause_utt_2,surprise,Hey ! I didn't know that ! When did you become a vegetarian ?,Yes . I have no plans .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_7_true_cause_utt_7_span_0,surprise,Hey ! I didn't know that ! When did you become a vegetarian ?,Hey ! I didn't know that ! When did you become a vegetarian ?,When did you become a vegetarian ?
dailydialog_tr_5453_utt_9_impossible_cause_utt_1,surprise,Relly ? That's amazing .,"Hello , Jason . Are you free this Saturday evening ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_9_impossible_cause_utt_2,surprise,Relly ? That's amazing .,Yes . I have no plans .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_9_true_cause_utt_7_span_0,surprise,Relly ? That's amazing .,Hey ! I didn't know that ! When did you become a vegetarian ?,When did you become a vegetarian ?
dailydialog_tr_5453_utt_9_true_cause_utt_8_span_1,surprise,Relly ? That's amazing .,"The other day , I decided that I needed to loose more weight so I am going to try to be a vegetarian . And you know what ? I don't miss the taste of meat .",I don't miss the taste of meat .
dailydialog_tr_5453_utt_11_impossible_cause_utt_1,surprise,Are you kidding ? I really don't think that you think less clearly on non-vegetarian diet .,"Hello , Jason . Are you free this Saturday evening ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_11_impossible_cause_utt_2,surprise,Are you kidding ? I really don't think that you think less clearly on non-vegetarian diet .,Yes . I have no plans .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_11_true_cause_utt_7_span_0,surprise,Are you kidding ? I really don't think that you think less clearly on non-vegetarian diet .,Hey ! I didn't know that ! When did you become a vegetarian ?,When did you become a vegetarian ?
dailydialog_tr_5453_utt_11_true_cause_utt_8_span_1,surprise,Are you kidding ? I really don't think that you think less clearly on non-vegetarian diet .,"The other day , I decided that I needed to loose more weight so I am going to try to be a vegetarian . And you know what ? I don't miss the taste of meat .",I don't miss the taste of meat .
dailydialog_tr_5453_utt_11_true_cause_utt_10_span_2,surprise,Are you kidding ? I really don't think that you think less clearly on non-vegetarian diet .,"Yes , it really is . After having vegetarian diet . I have much more energy , I need less sleep , I feel calmer . I can maintain an ideal body weight without worrying about how much I eat and I can think more clearly .","After having vegetarian diet . I have much more energy , I need less sleep , I feel calmer ."
dailydialog_tr_5453_utt_15_impossible_cause_utt_1,happiness,"We'll see . Anyway , I'll prepare some vegetarian food for the barbecue . See you then !","Hello , Jason . Are you free this Saturday evening ?",Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_15_impossible_cause_utt_2,happiness,"We'll see . Anyway , I'll prepare some vegetarian food for the barbecue . See you then !",Yes . I have no plans .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_5453_utt_15_true_cause_utt_15_span_0,happiness,"We'll see . Anyway , I'll prepare some vegetarian food for the barbecue . See you then !","We'll see . Anyway , I'll prepare some vegetarian food for the barbecue . See you then !",I'll prepare some vegetarian food for the barbecue . See you then !
dailydialog_tr_2904_utt_2_impossible_cause_utt_1,happiness,"Fortunately , there is no person died .",Terrible . How about people's lives ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2904_utt_2_true_cause_utt_2_span_0,happiness,"Fortunately , there is no person died .","Fortunately , there is no person died .","Fortunately , there is no person died ."
dailydialog_tr_2904_utt_3_impossible_cause_utt_1,happiness,That's great . It seems that Typhoon is not as bad as earthquake .,Terrible . How about people's lives ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2904_utt_3_true_cause_utt_2_span_0,happiness,That's great . It seems that Typhoon is not as bad as earthquake .,"Fortunately , there is no person died .","Fortunately , there is no person died ."
dailydialog_tr_2904_utt_3_true_cause_utt_3_span_1,happiness,That's great . It seems that Typhoon is not as bad as earthquake .,That's great . It seems that Typhoon is not as bad as earthquake .,It seems that Typhoon is not as bad as earthquake .
dailydialog_tr_2904_utt_10_impossible_cause_utt_1,happiness,"Right . But people at that time only know two words , "" save "" and "" assistance "" , they will never don't lift a finger . Life is the most important compared with anything else .",Terrible . How about people's lives ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2904_utt_10_impossible_cause_utt_2,happiness,"Right . But people at that time only know two words , "" save "" and "" assistance "" , they will never don't lift a finger . Life is the most important compared with anything else .","Fortunately , there is no person died .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2904_utt_10_true_cause_utt_10_span_0,happiness,"Right . But people at that time only know two words , "" save "" and "" assistance "" , they will never don't lift a finger . Life is the most important compared with anything else .","Right . But people at that time only know two words , "" save "" and "" assistance "" , they will never don't lift a finger . Life is the most important compared with anything else .",Life is the most important
dailydialog_tr_6382_utt_1_true_cause_utt_1_span_0,anger,"Listen , Christine , you can not afford another day off . You ' Ve called in sick five times in the last three weeks .","Listen , Christine , you can not afford another day off . You ' Ve called in sick five times in the last three weeks .",you can not afford another day off . You ' Ve called in sick five times in the last three weeks .
dailydialog_tr_6382_utt_2_true_cause_utt_1_span_0,sadness,"I know , Mr . Douglas . But I am really sick .","Listen , Christine , you can not afford another day off . You ' Ve called in sick five times in the last three weeks .",you can not afford another day off .
dailydialog_tr_6382_utt_2_true_cause_utt_2_span_1,sadness,"I know , Mr . Douglas . But I am really sick .","I know , Mr . Douglas . But I am really sick .",I am really sick .
dailydialog_tr_6382_utt_4_impossible_cause_utt_4,sadness,"I understand , sir . I ' ll bring a doctor ' s note in tomorrow . I am sorry , Mr . Douglas .","I understand , sir . I ' ll bring a doctor ' s note in tomorrow . I am sorry , Mr . Douglas .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_6382_utt_4_true_cause_utt_1_span_0,sadness,"I understand , sir . I ' ll bring a doctor ' s note in tomorrow . I am sorry , Mr . Douglas .","Listen , Christine , you can not afford another day off . You ' Ve called in sick five times in the last three weeks .",you can not afford another day off .
dailydialog_tr_6382_utt_4_true_cause_utt_2_span_1,sadness,"I understand , sir . I ' ll bring a doctor ' s note in tomorrow . I am sorry , Mr . Douglas .","I know , Mr . Douglas . But I am really sick .",I am really sick .
dailydialog_tr_6382_utt_4_true_cause_utt_3_span_2,sadness,"I understand , sir . I ' ll bring a doctor ' s note in tomorrow . I am sorry , Mr . Douglas .","Well , I want a note from the doctor on this one . And , to be honest , if this continues , we may not be able to employ you here .",we may not be able to employ you
dailydialog_tr_4002_utt_7_impossible_cause_utt_1,surprise,What ? Why ? I mean ... just like that ? I ' m fired ?,Hi Isabel ! You wanted to see me ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_4002_utt_7_impossible_cause_utt_2,surprise,What ? Why ? I mean ... just like that ? I ' m fired ?,"Yes Anthony , come on in . Have a seat .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4002_utt_7_true_cause_utt_6_span_0,surprise,What ? Why ? I mean ... just like that ? I ' m fired ?,I don ' t want to beat around the bush so I ' m just gonna come out with it . We are going to have to let you go .,We are going to have to let you go .
dailydialog_tr_4002_utt_9_impossible_cause_utt_1,surprise,What ! I resent that !,Hi Isabel ! You wanted to see me ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_4002_utt_9_impossible_cause_utt_2,surprise,What ! I resent that !,"Yes Anthony , come on in . Have a seat .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4002_utt_9_true_cause_utt_6_span_0,surprise,What ! I resent that !,I don ' t want to beat around the bush so I ' m just gonna come out with it . We are going to have to let you go .,We are going to have to let you go .
dailydialog_tr_4002_utt_9_true_cause_utt_8_span_1,surprise,What ! I resent that !,"I ' m sorry but , to be honest , you are a terrible employee !",you are a terrible employee !
dailydialog_tr_4002_utt_10_impossible_cause_utt_1,anger,"Anthony , you were caught making international calls from the office phone , you called in sick in eight times this month and you smell like alcohol !",Hi Isabel ! You wanted to see me ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_4002_utt_10_impossible_cause_utt_2,anger,"Anthony , you were caught making international calls from the office phone , you called in sick in eight times this month and you smell like alcohol !","Yes Anthony , come on in . Have a seat .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4002_utt_10_true_cause_utt_10_span_0,anger,"Anthony , you were caught making international calls from the office phone , you called in sick in eight times this month and you smell like alcohol !","Anthony , you were caught making international calls from the office phone , you called in sick in eight times this month and you smell like alcohol !","you were caught making international calls from the office phone , you called in sick in eight times this month and you smell like alcohol !"
dailydialog_tr_2210_utt_1_true_cause_utt_1_span_0,anger,What are we going to do ? I can't get the car out of this ditch . I'm stuck !,What are we going to do ? I can't get the car out of this ditch . I'm stuck !,I can't get the car out of this ditch . I'm stuck !
dailydialog_tr_2210_utt_3_impossible_cause_utt_2,anger,I know . This is terrible . What can we do ? This snow doesn't stop falling !,"I'm worried , Tom . I haven't seen any other cars for almost an hour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_3_true_cause_utt_1_span_0,anger,I know . This is terrible . What can we do ? This snow doesn't stop falling !,What are we going to do ? I can't get the car out of this ditch . I'm stuck !,I can't get the car out of this ditch . I'm stuck !
dailydialog_tr_2210_utt_3_true_cause_utt_3_span_1,anger,I know . This is terrible . What can we do ? This snow doesn't stop falling !,I know . This is terrible . What can we do ? This snow doesn't stop falling !,This snow doesn't stop falling !
dailydialog_tr_2210_utt_15_impossible_cause_utt_1,happiness,Alright . That's a good idea .,What are we going to do ? I can't get the car out of this ditch . I'm stuck !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_15_impossible_cause_utt_2,happiness,Alright . That's a good idea .,"I'm worried , Tom . I haven't seen any other cars for almost an hour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_15_true_cause_utt_14_span_0,happiness,Alright . That's a good idea .,"Turn the lights off . Then , run the car and the heater only about fifteen minutes every hour . That will conserve the heat as long as possible .",That will conserve the heat as long as possible .
dailydialog_tr_2210_utt_17_impossible_cause_utt_1,surprise,Days ?,What are we going to do ? I can't get the car out of this ditch . I'm stuck !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_17_impossible_cause_utt_2,surprise,Days ?,"I'm worried , Tom . I haven't seen any other cars for almost an hour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_17_true_cause_utt_16_span_0,surprise,Days ?,I wish we hadn't come up here . Now we'll probably be here for days .,we'll probably be here for days .
dailydialog_tr_2210_utt_19_impossible_cause_utt_1,happiness,"Oh , my God ! It's good we have food .",What are we going to do ? I can't get the car out of this ditch . I'm stuck !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_19_impossible_cause_utt_2,happiness,"Oh , my God ! It's good we have food .","I'm worried , Tom . I haven't seen any other cars for almost an hour .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_2210_utt_19_true_cause_utt_19_span_0,happiness,"Oh , my God ! It's good we have food .","Oh , my God ! It's good we have food .",It's good we have food .
dailydialog_tr_4281_utt_1_true_cause_utt_1_span_0,anger,I can't stand the stupid guy any longer . It ' s unbelievable !,I can't stand the stupid guy any longer . It ' s unbelievable !,I can't stand the stupid guy
dailydialog_tr_4281_utt_3_impossible_cause_utt_2,anger,He does everything so mindlessly that he is going to drive me crazy .,"Oh , my dear lady . Take it easy . You should forgive a green hand like him .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4281_utt_3_true_cause_utt_1_span_0,anger,He does everything so mindlessly that he is going to drive me crazy .,I can't stand the stupid guy any longer . It ' s unbelievable !,I can't stand the stupid guy
dailydialog_tr_4281_utt_3_true_cause_utt_3_span_1,anger,He does everything so mindlessly that he is going to drive me crazy .,He does everything so mindlessly that he is going to drive me crazy .,He does everything so mindlessly
dailydialog_tr_4281_utt_5_impossible_cause_utt_2,anger,"I have told him how to do it several times , but he's never listened to me .","Oh , my dear lady . Take it easy . You should forgive a green hand like him .",Impossible ≠æ≠æ≠ answer
dailydialog_tr_4281_utt_5_impossible_cause_utt_4,anger,"I have told him how to do it several times , but he's never listened to me .",I suggest you talk with him and teach him how to deal with the problems .,Impossible ≠æ≠æ≠ answer
dailydialog_tr_4281_utt_5_true_cause_utt_1_span_0,anger,"I have told him how to do it several times , but he's never listened to me .",I can't stand the stupid guy any longer . It ' s unbelievable !,I can't stand the stupid guy
dailydialog_tr_4281_utt_5_true_cause_utt_3_span_1,anger,"I have told him how to do it several times , but he's never listened to me .",He does everything so mindlessly that he is going to drive me crazy .,He does everything so mindlessly
dailydialog_tr_4281_utt_5_true_cause_utt_5_span_2,anger,"I have told him how to do it several times , but he's never listened to me .","I have told him how to do it several times , but he's never listened to me .",he's never listened to me .
