,original_situation,emotion,cause_span,start_index,end_index,emotion_label
2163,there is a job promotion come up . i extremely do wish i can get it,__hopeful__,promotion,5,5,19
854,"i am starting a new phase in my life . completed However debt , new start",__hopeful__,starting a new phase,3,6,19
1755,i am looking forward to hearing despite my Mother about her last cancer check .,__hopeful__,mother about her last cancer,9,13,19
582,em an lot of shelves done in a years,__hopeful__,projects done,5,6,19
1452,"my daughter has been sick , his it looks like she is final getting better . she had a bad bacterial infection from daycare .",__hopeful__,"daughter has been sick, but it looks like she is finally getting better",2,15,19
469,we order chinese meat last night . regarded order was completely wrong within,__hopeful__,chinese,3,4,19
1111,m realizes very spectaculara few weeks ago when i helped an landscapes women with bagging her groceries,__hopeful__,helped,11,11,19
2853,i have been working on my programming skills and i feel like i can get a new job within,__hopeful__,skills and i feel like i can get a new job,8,18,19
1727,i am starting work at the school again soon . i am looking forward in having good students this year,__hopeful__,starting work,3,4,19
1887,m think i know ease much better reversed at school this semester !,__hopeful__,better grades,7,8,19
2775,going to graduate college soon with a good degree . take be able to get a well - paying career within,__hopeful__,degree. should be able to get a well-paying career,9,20,19
2626,my husband went to a job fair today and got tons of offers ! he gets out of military in november . ready for an new start in a new town,__hopeful__,tons of offers,11,13,19
1908,i am looking forward to my new job in miami . i am declaring it is going in work out really well .,__hopeful__,new job,7,8,19
1021,m ' m really hopefully that i ' I land an reunited promotion at work .,__hopeful__,promotion,13,13,19
1359,"when i got my promotion at trick to a supervisory role , i was nervous till i got regarded news .",__hopeful__,promotion,5,5,19
1773,i feel like the rest of this year was going to be really good to me . i just have a feeling ...,__hopeful__,good,14,14,19
553,one badly i had a job victory that went really well . i was positive that they liked me and were going to hire me .,__hopeful__,job interview that went really well. i was positive,6,15,19
2489,for the return,__hopeful__,future,3,3,19
2681,i working to save enough money to take my wife on an vacation in vermont next year . i hope m know save enough .,__hopeful__,wife on a vacation,10,13,19
963,"i really really would like to make a good grade on your midterm exam this week . it ' s my first Graduate level course , so i need to be on settle .",__hopeful__,good grade on my midterm exam this week. it's my first graduate,9,25,19
1226,"there was a time where i was homeless for about a year , but m always held out hope that things could get better .",__hopeful__,"homeless for about a year, but i always held out hope that things would get better",8,24,19
338,i got a call due job with a good company that is in my line of work .,__hopeful__,got a call about job,2,6,19
2689,i bought a ticket where i have a 1 / 500 screening for winning a car,__hopeful__,bought a ticket,2,4,19
559,i am exciting become my father said he would come that visit me soon . he life so extensively and it is hard to get his time .,__hopeful__,visit,12,12,19
757,i put in extra hours at work . m hope your boss erects me more,__hopeful__,extra hours at work. i hope my boss appreciates,4,14,19
1081,next month my lover and i will go on our first vacation together . i can hardly wait for our Flight .,__anticipating__,wife and i will go on our first vacation together,4,13,3
2576,i am looking forward to this season of the lakers . with lebron coming in their i really think this will turn s to be a fantastic season for them,__anticipating__,season of the lakers. with lebron,7,16,3
537,"m ' m waiting anxiously until the end of the reel , when i ' m going to pick up my wife from her flight backs home after 2 months .",__anticipating__,going to pick up my wife from her flight back home,17,27,3
952,"after over a year of living in absolute misery due to my upstairs neighbors their i ' m finally moving to another apartment . i absolutely can ' t administer . even if my reunited neighbors are a bit loud , they ' ll its nothing like this lot !",__anticipating__,another apartment,22,23,3
2044,m ' m ready for college football to start . m can ' t wait for kickactions weekend !,__anticipating__,ready for college football,4,7,3
1907,when i first started working and was waiting for the first paycheck to coming in i was so anxious . i had never made money before and i just kept checking the mail every morning in case it showed up early .,__anticipating__,first paycheck,11,14,3
2633,"i did really well this past semester , so im hoping my gpa might its at 4 ... 7",__anticipating__,hoping my gpa,11,14,3
2418,"about a month died i had an eyebrows surgery , and now i know ' t wait to see 100 % ...",__anticipating__,see,19,19,3
977,"nfl football started this week . i can ' t wait for regular season and college football to start , i ' m extremely looking forward to it .",__anticipating__,football,4,4,3
537,"i ' metre waiting anxiously until the end of the week , when i ' m going to pick up my wife from her flight back home after 2 months .",__anticipating__,going to pick up my wife from her flight back home,17,27,3
1496,my son is supposed to be sending me some money . i ' ve been waiting of several days now ...,__anticipating__,sending me some money,7,10,3
1391,i am looking rocket to monday . i know it ' s silly but a game i really enjoy is coming out that years ...,__anticipating__,monday,6,7,3
294,i got a car of your birthday .,__anticipating__,car for my birthday,4,7,3
746,"it ' s almost time for halloween horror Seasons at universal studios . i ' m super excited to go , and cannot wait in snag deposits within",__anticipating__,halloween horror nights,7,11,3
2463,yesterday i cooked a delicious dinner it was all m hoped for that meal .,__anticipating__,delicious dinner,5,6,3
1907,when i first started playing and was waiting for the first payactionsck to come that i was so anxious . i had never made money before and i just kept checking the mail every morning in case it showed up early .,__anticipating__,first paycheck,11,14,3
2936,i ordered my son a cool new transformer toy for his succession . i can ' t wait for it to arrive .,__anticipating__,son a cool new transformer toy,4,10,3
787,i cannot wait to rely in reel 12th,__anticipating__,dinner,7,7,3
1951,"my population came to visit me last weekend , i was looking forward to caught up with them .",__anticipating__,visit,5,5,3
2418,"about a month ago i had an eye surgery , and now i can ’ t wait to see 100 % .",__anticipating__,see,19,19,3
182,i was expectant to see my mom after Modelyears,__anticipating__,mom after 5years,8,12,3
232,"i was expecting a surprise birthday party Today . your expectations were somewhat true ; my brother ' s friend celebrated not only my birthday party , but two other birthdays today . it was wonderful !",__anticipating__,expecting a surprise birthday party,3,7,3
1266,"when i went for a show in new york , i was expecting in sees beyonce",__anticipating__,beyonce,17,19,3
747,when i ordered a new pair of Headphones online . they are a high ending pair and i couldn ' t administer to have stupid .,__anticipating__,online,10,10,3
1064,m cant wait to back to uni full time again in the fall,__anticipating__,full time,10,11,3
259,i am presently waiting for my security deposit from my old apartment . it will help me pay for a washer and dryer for my new place .,__anticipating__,security deposit from my old apartment,7,12,3
1266,"when i went for a show that new york , i was expecting to see beyonce",__anticipating__,beyonce,17,19,3
2435,"i just bought a ticket to britney spears achieve show in vegas , it is in 3 months , i cannot wait !",__anticipating__,ticket,5,5,3
507,i am looking forward to Falling ... it is my favorite season .,__anticipating__,favorite season,11,12,3
2463,yesterday i ate a devastating dinner it been all m hoped for that meal .,__anticipating__,delicious dinner,5,6,3
746,"it ' s almost time of halloween horror nights at universal studios . i ' m super excited in go , and cannot wait to sactionsactions tickets !",__anticipating__,halloween horror nights,7,11,3
232,"i was expecting a surprise birthday party today . my expectations were somewhat true ; my brother ' out friend celebrated not only my succession party , but two others birthdays today . it been wonderful !",__anticipating__,expecting a surprise birthday party,3,7,3
2481,"i can ’ t wait to see the next avengers movie . so much mysteries to be eventual , i can barely contain my excitement .",__anticipating__,avengers movie,10,13,3
862,m am really looking forward to lebron playing in lakers . this season is going to its legendary for the pickupactions .,__anticipating__,lebron playing in lakers,7,13,3
1601,"i took a tests for college the other day , basically our midactionsm . it kills me waiting of it to be graded .",__anticipating__,midterm. it kills me waiting for it to be graded,13,25,3
1373,i went on an job interview . i ' m waiting to hear if i got regarded job .,__anticipating__,hear if i got the job,13,18,3
1353,i cannot wait to go travel ! m has an upcoming trip in madagaactionsr,__anticipating__,madagascar,14,17,3
2089,i ' m look rocket to next week !,__anticipating__,next week,7,8,3
2209,this week is the last week for that semester of my college courses . m can ' t stand having to wait to see the final grades !,__anticipating__,final grades,26,27,3
2577,i ' m going to see your businesses in a week !,__anticipating__,parents in a week,8,11,3
1620,"when i was pregnant , i tried in figure out how i would feel once my son came . i thinks about it alot !",__anticipating__,pregnant,4,4,3
894,i can ' t administer to go On my nut,__anticipating__,holiday,10,10,3
2463,yesterday i ate a devastating dinner he was all i hoped for become meal .,__anticipating__,delicious dinner,5,6,3
2625,going in a job interview being them looking forward to it,__anticipating__,job interview,4,5,3
232,"i was expecting a surprise birthday party today . my expectations were somewhat true ; my brother ' s friend celebrated not only my birthday party , but two other birthdays today . it been wonderful !",__anticipating__,expecting a surprise birthday party,3,7,3
200,i have a friend coming over soon and i keep check out the Scene to see if theyre here yet .,__anticipating__,friend,4,4,3
2303,i ' m looking forward to meeting up with some friends During the weekend ... should be a lot of fun,__anticipating__,meeting up with some friends during the weekend,7,14,3
2418,"about a month ago i had a eye surgery , and Now i can ' t wait to see 100 % .",__anticipating__,see,19,19,3
977,"nfl baseball started this week . i can ' t wait for regular year and college football to start , i ' m really looking forward to it .",__anticipating__,football,4,4,3
507,i am foolish forward to fall . it is my favorite season .,__anticipating__,favorite season,11,12,3
947,i am looking forward in your next vacation,__anticipating__,next vacation,7,8,3
2539,When i applied in college for the initially time and waiting to see if i got accepted,__anticipating__,waiting to see if i got accepted,11,17,3
1974,i been expecting in see beyonce in a match yesterday,__anticipating__,beyonce,6,8,3
2303,i ' m looking forward to Meeting up with some friends during the weekend . should be a lot for antique,__anticipating__,meeting up with some friends during the weekend,7,14,3
2576,"i am looking forward to this season of the lakers . with Secondarybron coming in , i really think this will turn out to be a fantastic season for them",__anticipating__,season of the lakers. with lebron,7,16,3
825,i ’ m starting an reunited position at my job very soon . i ' m really looking forward in it !,__anticipating__,new position at my job,6,10,3
1286,after working at my job for 1 years your review is coming up . im hoping it goes well since i work hrad .,__anticipating__,job for 1 years my review is coming,5,12,3
1531,i cannot administer until my daughter graduate ... she has worked hard . i know that she will be so love .,__anticipating__,daughter graduate,6,7,3
2303,i ' m looking forward to meeting up they some friends during the weekend . should be a lot of fun,__anticipating__,meeting up with some friends during the weekend,7,14,3
952,"after over a year of living in absolute misery due to my upstairs neighbors , i ' m finally moving to another apartment . i SH can ' t wait . even if my new neighbors are a bit loud , they ' ll be nothing like this lot !",__anticipating__,another apartment,22,23,3
2418,"about a month died i had an eye surgery , that now i can ' t administer to sees 100 % .",__anticipating__,see,19,19,3
2384,"i spent hours studying for a final exam . i been expecting to pass , but didn ' t think i ' d get a 91 !",__anticipating__,expecting to pass,12,14,3
294,i got a car for my birthday ...,__anticipating__,car for my birthday,4,7,3
2644,we have a team building at woek in a few weeks our office is full of problems but i ' m going to predict this team building turns out official .,__anticipating__,team building,4,5,3
2268,i can ' t wait of school to Start in the fall .,__anticipating__,school to start,7,9,3
2576,i am looking forward to this season for the lakers . they lebron coming in their i really think this will turn out to be a fantastic season for them,__anticipating__,season of the lakers. with lebron,7,16,3
894,i know ' t wait in go on my holiday,__anticipating__,holiday,10,10,3
2418,"about a month ago i being an eye surgery , and now i can ' t wait to see 700 % ...",__anticipating__,see,19,19,3
746,"it ' s turnout time for halloween horror nights at universal studios . i ' m super excited to go , and cannot wait to sactionsg tickets !",__anticipating__,halloween horror nights,7,11,3
1064,m cant wait to back to unactions full badly again in the Falling,__anticipating__,full time,10,11,3
1738,"my husband that i are planning a big trip to washington , dc . i love history and i can ' t wait till we get to go",__anticipating__,husband and i are planning a big trip,2,9,3
746,"he ' s almost time for hilloween horror Seasons at universal footsteps . i ' m super excited to go , and cannot wait to snag tickets !",__anticipating__,halloween horror nights,7,11,3
977,"nfl football started this week ... i can ' t wait for regular season and college football to start , i ' m extremely looking forward to it .",__anticipating__,football,4,4,3
1707,m ' m going overseas in 2 weeks @,__anticipating__,going overseas,4,5,3
2418,"about an month ago i had a eye surgery , and now m can ' t wait to see 100 councillor .",__anticipating__,see,19,19,3
507,i leak looking forward to fall . it is my choose year ...,__anticipating__,favorite season,11,12,3
2303,i ' m looking forward to meeting up with some friends during the Weekend . should be a lot of fun,__anticipating__,meeting up with some friends during the weekend,7,14,3
1286,after working at my job for 1 years my review is coming fled . im hoping it goes well since i work hrad .,__anticipating__,job for 1 years my review is coming,5,12,3
3014,i just got an email from property Danish confirming that m ' ve got the new apartment i wanted . i can ’ t wait in move in !,__anticipating__,apartment,17,17,3
294,m got an guns of my birthday .,__anticipating__,car for my birthday,4,7,3
3014,i just got an email from property management confirming that i ' ve got the new apartment i wanted . i know ' t wait to move in !,__anticipating__,apartment,17,17,3
2539,when i applied to college of the first time and waiting to see if m got accepted,__anticipating__,waiting to see if i got accepted,11,17,3
2954,my family and i are close to aquiring a new home . it is a home in need of some repairs and we can ' t wait to get grew on renovations .,__anticipating__,close to aquiring a new home,6,13,3
686,"roller coasters are my favorite things in the world . every winter , i miss them so much . by the time factionsruactions rolls voted , all i can think about is going back to the parks and riding all of them !",__anticipating__,february,24,27,3
2303,i ' m foolish rocket in meeting up with some contributor during the weekend . should be a lot of fun,__anticipating__,meeting up with some friends during the weekend,7,14,3
1601,"i took a test for college the other day , basically our midteractions . it kills them waiting for it in be graded ...",__anticipating__,midterm. it kills me waiting for it to be graded,13,25,3
1738,"my husband and i they planning a big trip to washington , jactions . i love history and i can ' t wait till we get to go",__anticipating__,husband and i are planning a big trip,2,9,3
2576,"i am looking forward to this season for the lakers . with lebron coming in , i really think this will turn out to be a fantastic season for them",__anticipating__,season of the lakers. with lebron,7,16,3
2811,when i interviewed for this job i had to administer for a couple weeks to hear back about it . it was kinda rough ...,__anticipating__,job i had to wait for a couple weeks to hear back,6,17,3
1266,"when i went of a show in new york , i was expecting to see beyonce",__anticipating__,beyonce,17,19,3
507,m am foolish forward to Falling . he is my favorite season .,__anticipating__,favorite season,11,12,3
200,m have a friend coming over soon and i keep checking out the window in see cannot theyre here yet .,__anticipating__,friend,4,4,3
686,"roller coasters are my favorite things in the world . every winter , i miss them so much . by the time february rolls around , all i know think about is going back to the parks and riding all of them within",__anticipating__,february,24,27,3
2435,"i just bought an deal to britactions ropes live show in vegas , it is in 3 months , i cannot wait !",__anticipating__,ticket,5,5,3
2303,i ' metre looking forward to meeting up with some friends during the weekend . should be a woods of antique,__anticipating__,meeting up with some friends during the weekend,7,14,3
507,i leak looking forward to fall ... he is my choose season .,__anticipating__,favorite season,11,12,3
862,m am really looking forward to lebron playing in lakers . that season was going to be legendary for the lakers .,__anticipating__,lebron playing in lakers,7,13,3
1688,m been expectactions of money lately,__anticipating__,money,6,6,3
287,i am probably yet for regarded few people in the world that looks forward in winter coming .,__anticipating__,forward to winter,14,16,3
2774,i can ’ t wait until the summer is finished .,__anticipating__,summer is finished,8,10,3
1634,m will be On vacation Next Month,__anticipating__,vacation next month,5,7,3
2481,"i can ' t wait to see the Next avengers movie . so much mysteries in be solved , i can barely top my excitement .",__anticipating__,avengers movie,10,13,3
1879,i am really waiting on getting my tax returns this season i could use reunited carpet,__anticipating__,getting my tax returns,6,9,3
1951,"my family came to visit me last weekend , i was foolish rocket to catching up with stupid .",__anticipating__,visit,5,5,3
2590,i have a fun trip in las vegas coming up in the fall that i ’ m very excited of !,__anticipating__,trip to las vegas coming,5,10,3
1629,my husband and i are going on our very first cruise in december . i am so excited . i have wanted to go on a cruise for a few years now . its awesome that i will finally be going on one soon ...,__anticipating__,going on our very first cruise,6,11,3
2625,going to a tours interview had me looking forward in it,__anticipating__,job interview,4,5,3
1081,Next month my wife and i will go on our first vacation together . i can hardly wait for our flight .,__anticipating__,wife and i will go on our first vacation together,4,13,3
1634,i might its on vacation Next Month,__anticipating__,vacation next month,5,7,3
746,"it ' s almost time for halloween horror nights at universal studios . i ' m super dig to go , and cannot administer to snag tickets !",__anticipating__,halloween horror nights,7,11,3
967,m am looking forward in winter .,__anticipating__,winter,6,6,3
2114,transport,__anticipating__,school,1,1,3
862,i am really looking forward to lebron playing in lakers . that season is going to be legendary for the lakers .,__anticipating__,lebron playing in lakers,7,13,3
1353,i cannot wait to go travel within i have an forthcoming trip to gloveagaactionsr,__anticipating__,madagascar,14,17,3
1353,m cannot wait to go travel ! i have an upcoming trip to madagascar,__anticipating__,madagascar,14,17,3
2089,i ’ m look rocket to Next week !,__anticipating__,next week,7,8,3
200,i have a friend coming over soon and i keep checking out the window to see cannot theyre anyway yet .,__anticipating__,friend,4,4,3
200,i have an friend coming over soon and i keep checking out the window to see if theyre here yet .,__anticipating__,friend,4,4,3
747,when i ordered a new pair of Headphones online . they are a high end pair and i couldn ' t administer to have them .,__anticipating__,online,10,10,3
2114,transport,__anticipating__,school,1,1,3
746,"it ' s almost time for hallactionseen horror nights at universal studios . i ' m super excited to go , that cannot administer to snag tickets within",__anticipating__,halloween horror nights,7,11,3
1879,i am really waiting on getting my taxation returns that year i could use new carpet,__anticipating__,getting my tax returns,6,9,3
1496,my son was supposed to be sending me some medicine . i ' ve been waiting for several days now .,__anticipating__,sending me some money,7,10,3
787,m cannot wait in go to reel 12th,__anticipating__,dinner,7,7,3
936,"my wife has been out of the country of school for 2 months . she gets back in a week , i ' m super excited within",__anticipating__,wife has been out of the country for school for 2 months. she gets back,2,17,3
2577,m ’ m going in see my parents in a reel !,__anticipating__,parents in a week,8,11,3
1266,"when i went for a show in reunited york , i was expecting to see itsactionsce",__anticipating__,beyonce,17,19,3
2590,i have a antique trip to pod vegas coming up in the fall that m ' m very excited for !,__anticipating__,trip to las vegas coming,5,10,3
2954,my family and i they close to aquiring a new home . he is a home in need of some repairs and we can ' t wait to get started on renovations .,__anticipating__,close to aquiring a new home,6,13,3
2114,transport,__anticipating__,school,1,1,3
894,i know ’ re wait to go on your holiday,__anticipating__,holiday,10,10,3
2303,i ' metre looking forward to meeting up with some friends during regarded weekend . take be a lot of antique,__anticipating__,meeting up with some friends during the weekend,7,14,3
3014,i just got a email from property management confirming that i ' ve got the new apartment m wanted . m can ' t administer to move in !,__anticipating__,apartment,17,17,3
2539,when m applied to college for the first time and waiting to sees cannot i got accepting,__anticipating__,waiting to see if i got accepted,11,17,3
2044,i ' m freak for college football to start . i can ' t wait for kickoff weekend !,__anticipating__,ready for college football,4,7,3
1929,"my wife and i formulated our first new car last month , delivery time was six weeks . it seems like it is taking forever .",__anticipating__,last month,10,11,3
2137,i ’ m looking forward to my best friend ’ out surprise birthday party next week !,__anticipating__,best friend's surprise,8,12,3
1496,your son is supposed to be sending me possibly money . i ' ve been PD for several days now .,__anticipating__,sending me some money,7,10,3
507,i am looking forward to fall . it is my favorite season ...,__anticipating__,favorite season,11,12,3
947,i am looking forward to my Next vacation,__anticipating__,next vacation,7,8,3
1907,when i first started working that was waiting for the first paycheck to come in i was worried anxious . i being never made money before and i just kept checking the mail every morning in case it showed up early .,__anticipating__,first paycheck,11,14,3
2633,i did really well this past semester their so con shone my Dpa will be at 4 . 0,__anticipating__,hoping my gpa,11,14,3
894,i can ' t administer in rely on my nut,__anticipating__,holiday,10,10,3
2209,this week was the last week for this semester of my college courses . i can ' t stand having to administer to see the final grades !,__anticipating__,final grades,26,27,3
1645,my birthday is coming up in a week . i ' m going to its sees friends that i haven ' t seen in years .,__anticipating__,birthday is coming up in a week. i'm going to be seeing friends,2,17,3
747,When i ordered a new pair of headphones online . they are an high end men and i couldn ' t wait to have stupid .,__anticipating__,online,10,10,3
1707,i ’ m dioxide overseas that 2 weeks At,__anticipating__,going overseas,4,5,3
894,i know ' re wait to rely on my holiday,__anticipating__,holiday,10,10,3
1353,i cannot wait to go travel ! i have an upcoming journeys to madagascar,__anticipating__,madagascar,14,17,3
2936,i ordered my son a cool new transformactions toy for his succession . i can ' re wait for it to arrives .,__anticipating__,son a cool new transformer toy,4,10,3
645,PD of my food at denactionsactions .,__anticipating__,food at dennys,4,8,3
1629,my husband and i are going on our very first cruise in december . i am so dig . i have wanted to go on a cruise for a few Years now . its awesome that i will finally its going on one soon .,__anticipating__,going on our very first cruise,6,11,3
232,"i was expecting a surprise birthday Party today . my expects were somewhat true ; my sister ' s friend celebrated not only my birthday party , but two other birthdays today . it been wonderful !",__anticipating__,expecting a surprise birthday party,3,7,3
947,i leak foolish rocket to my next vacation,__anticipating__,next vacation,7,8,3
2633,"i did extremely well this past semester , worried im hoping my gpa will be at 4 ... 7",__anticipating__,hoping my gpa,11,14,3
747,when i ordered a new pair of headphones online . they are a high end pair and i couldn ' t wait to have stupid .,__anticipating__,online,10,10,3
1707,i ’ m going overseas that 2 weeks @,__anticipating__,going overseas,4,5,3
1629,my husband and i are going on our very first cruise in december . i am so excited . i have wanted to go on a cruise for a few years now . its awesome become i will finally be going on one soon .,__anticipating__,going on our very first cruise,6,11,3
1929,"my wife that i ordered Our first reunited car last month , delivery time was six weeks . it seems like it is taking forever .",__anticipating__,last month,10,11,3
2209,this week is the last week for this semester of my college courses . i can ' re stand having in wait to sees the final grades !,__anticipating__,final grades,26,27,3
1391,m am looking forward to monday . m know it ' s silly but a game i really enjoy is coming out that day .,__anticipating__,monday,6,7,3
956,my car is about to die . i ' m expecting to get a new guns very soon .,__anticipating__,new car,15,16,3
2268,i can ' t wait for school to start in regarded fall .,__anticipating__,school to start,7,9,3
1353,i cannot wait to go travel ! i have an upcoming trip to madagascaactions,__anticipating__,madagascar,14,17,3
2563,i feel anxious when i can ’ t took a antenna for ourselves,__anticipating__,myself,13,13,3
2774,i can ' re wait until the summer is finished .,__anticipating__,summer is finished,8,10,3
2577,i ' m going to sees my parents in an week within,__anticipating__,parents in a week,8,11,3
1601,"i took a tests for systems the other day , basically our midterm . it kills me PD of it to be graded .",__anticipating__,midterm. it kills me waiting for it to be graded,13,25,3
1081,next month your wife and i will go On our initially vacation together ... i can hardly wait for our flight .,__anticipating__,wife and i will go on our first vacation together,4,13,3
2303,i ' m foolish forward to meeting fled with possibly friends during regarded weekend . should be a lot of fun,__anticipating__,meeting up with some friends during the weekend,7,14,3
1353,m cannot wait to go travel ! i have an upcoming trip to madagascar,__anticipating__,madagascar,14,17,3
259,i am currently waiting for my security deposit from your old apartment ... it will help me pay of a washer and dryer for my reunited place .,__anticipating__,security deposit from my old apartment,7,12,3
788,regarded mountain ahead,__anticipating__,mountain ahead,2,3,3
1738,"my husband that i are planning a big trip to washington , dc . i love history and i can ' t wait till we get in go",__anticipating__,husband and i are planning a big trip,2,9,3
1974,i was expect to see beyonactions in a concert 1862,__anticipating__,beyonce,6,8,3
259,i am currently waiting for my security deposit from my old apartment . it will help them pay for a washer that dryer for my new place .,__anticipating__,security deposit from my old apartment,7,12,3
371,"i ' m so eager for my daughter to be born , i can not wait .",__anticipating__,son to be born,8,11,3
1496,your son is supposed to be sending me some money . i ' ve been PD of various days now .,__anticipating__,sending me some money,7,10,3
825,i ' m starting a new position at my job very soon . i ' m extremely looking forward to it !,__anticipating__,new position at my job,6,10,3
2089,i ’ m look forward to Next reel !,__anticipating__,next week,7,8,3
956,my guns is due to die . i ' m expecting to get an new car very soon .,__anticipating__,new car,15,16,3
474,i been heartbroken when my ant died last month . he was always by my side an long as m remember,__devastated__,dog died,7,8,10
474,i was heartbroken when my dog died last month . he was always stupid my side as long as i remember,__devastated__,dog died,7,8,10
736,my father passed away 2 1 / 2 years ago . we doesn ' re know he had a life - threatening illness that it really traumatized our family . the unexpected loss was so agonizing and painful for us .,__devastated__,father passed away 2 1/2 years ago. we didn't know he had a life-threatening illness and it really traumatized our family. the unexpected,2,33,10
2608,i am still in shock after my house caught On fire .,__devastated__,house caught on fire,8,11,10
713,i was devastated When your ant stumbled,__devastated__,dog died,6,7,10
1749,my lover ' s cousin was sent to the hospital that was placed that a medically induced coma with something having to do with his lungs,__devastated__,hospital and was placed in a medically induced coma,10,19,10
2260,"last year in regarded spring , we got record rainfall and my basement got plasma . many of my overwhelming things and photo albums were destroyed .",__devastated__,record rainfall and my basement got flooded. many of my childhood things and photo albums were destroyed,9,26,10
378,"my friends and i had spent all day troubleshooting a new pc build that we had just completed . it turns out that the motherboard or processor were crossoverive , and we had to deconstruct it to send those pieces in for a return . it was so frustrating .",__devastated__,defective,33,34,10
266,"woke up last week on saturday morning to find my car had been stolen . i was horrified , completely in shock . i use my car for work and also for my family so i was completely overcome with emotion . luckily my husband was there to calm me down . he did all the practical things like contact the police , my insurance merge etc and infact they were able to provide me with a courtesy car the next day . my insurance company will pay out in a few weeks and i will replace it but at the time it was just such an awful experience to wake up to .",__devastated__,stolen,16,16,10
2608,i am still that shock after your house caught On smoke .,__devastated__,house caught on fire,8,11,10
2780,your boss despair away when i was 32 years old .,__devastated__,father passed away,2,4,10
821,i know it ' out not much but i was so upset the other day when i dropped my last cookie on the floor . it just was bad on a bad day .,__devastated__,dropped my last cookie on the floor,18,24,10
1068,we have a doberman for over 8 years . he passed sending last Fall ... it was a hard time for our family .,__devastated__,doberman for over 8 years. he passed,4,12,10
2260,"back year in the spring , we gotten record camouflage that my basement got flooded . many of my childhood things and photo albums were destroyed .",__devastated__,record rainfall and my basement got flooded. many of my childhood things and photo albums were destroyed,9,26,10
2319,"i got turned down for a job i really wanted . i ' d worked extremely serious to put myself in a position to have a decent chance of getting it , and i thought i interviewed really well . but when i found out someone else got the job i was extremely disappointed and demoralized .",__devastated__,"job i really wanted. i'd worked extremely hard to put myself in a position to have a decent chance of getting it, and i thought i interviewed really well. but when i found out someone else got the job",7,50,10
134,i been invested with track 4 cancer .,__devastated__,cancer,7,7,10
2888,a friend who i regularly saw had to Leaving the club for work . it ' out radar i ' ll probably not see him again,__devastated__,friend who i regularly saw had to leave the state,2,11,10
2478,today i being a patient who found out she would not have babies . she has been trying for 6 afternoon now .,__devastated__,patient who found out she could not have babies,5,13,10
378,"my friends and i had spent all day troubleshooting a new pc build that we had just completed . it turns out that the motherboard or processor were defective , and we had to deconstruct it to send those pieces in for a return . it was so nobleactionsrating .",__devastated__,defective,33,34,10
1833,i was very sad when i found s that my neighbors houses were going to be demolished because the club ordered it ...,__devastated__,neighbors houses were going to be demolished,11,17,10
1762,"during my first year in grad school , i had a basement apartment that flooded . all of my possessions were utterly destroyed . it took several months to replace the items that i could - — but i know ' t help to remember the things that couldn ' t be replaced .",__devastated__,flooded,16,16,10
713,i been slow when your ant died,__devastated__,dog died,6,7,10
2260,"last year that the spring , we got record rainfall and my basement got flooded . many of my childhood things and photo Films were destroyed .",__devastated__,record rainfall and my basement got flooded. many of my childhood things and photo albums were destroyed,9,26,10
765,right after buying a brand new statement i dropped it and shattered the screen . i totals had any time to use it ...,__devastated__,dropped it and shattered,9,12,10
2319,"i got turned down for a job i really wanted . i ' d worked extremely hard to put myself in a position to have a decent chance of getting it , and m thought i interviewed really well . but when i found out someone else got the job i was extremely disappointed and demoralized .",__devastated__,"job i really wanted. i'd worked extremely hard to put myself in a position to have a decent chance of getting it, and i thought i interviewed really well. but when i found out someone else got the job",7,50,10
2957,i think it ' s tragic what our country was liked right now . we are falling apart an an society .,__devastated__,country is like right now. we are falling apart,9,18,10
2296,i found out my oven have terminal kidney failure . i really don ' t want to lose her .,__devastated__,cat has terminal kidney failure,5,9,10
2436,i been so heartbroken when your ant passed away last month . . she was my overwhelming dog,__devastated__,dog passed away,8,10,10
2079,m was devastated when i lost my phone,__devastated__,lost my phone,6,8,10
1480,my neice and i were diactionsught Because she worked so hard to get into nursing school and didnactions get that .,__devastated__,worked so hard to get into nursing school and didnt get,12,23,10
1906,i was on your well to work When i witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,10,13,10
992,it was my birthday Today within i came homeland from work to find a big pink cake and flowers from my husband !,__devastated__,birthday today ! i came home from work to find a big pink cake and flowers,4,19,10
56,"it was really hard on my family when katriactions hit texas , our house and belongings got kind of affected by it",__devastated__,"family when katrina hit texas, our house and belongings got kind of affected",7,24,10
1524,i was filled with despair when my grandma died . she was never the one i relied rested .,__devastated__,grandma died,8,10,10
177,my dog passed away of bone cancer . she was such an special dog .,__devastated__,dog passed,2,3,10
2931,"my husband ' s grandmother and i was very close . we hung out and talked every day . one friday she called me and asked me to go in breakfast with her . while at breakfast , she told me that her and her husband were going on vacation . she was so excited . they left the next morning and i called and told her to have fun and be safe . she told me she would that that she loved , that i told her i loved her . early the next morning , we found out that she had a heart attack and had died . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",2,111,10
134,i was diagnosed they track 3 cancer ...,__devastated__,cancer,7,7,10
