,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1924,lion scalps 4-year-old girl after she gets too close to fence on big cat farm,__disappointed__,after she gets too close to fence on big cat farm,10,20,11
1925,queer liberation is a labor issue,__annoyed__,is a labor issue,4,7,2
1926,"thousands of pieces of glass spread at michigan beach with 'malicious intent,' officials say",__disappointed__,thousands of pieces of glass spread at michigan beach,1,11,11
1927,iran fails in attempt to ‘impede’ british oil tanker,__disappointed__,iran fails in attempt to ‘impede’ british oil tanker,1,15,11
1928,journalists charged with 15 felonies for undercover videos exposing planned parenthood take hit in court,__guilty__,undercover videos exposing planned parenthood take hit in court,9,18,18
1929,bernie sanders puts climate change doomsday clock at 12 years during rally in alabama,__excited__,doomsday clock at 12 years during rally in alabama,9,21,14
1930,this high school's 'political radicalism' class lets students hear from far-right and far-left speakers,__afraid__,class lets students hear from far-right and far-left speakers,11,23,0
1931,daniel hoffman: i'm an ex-cia officer. i've been in global hotspots and know challenges. then this happened,__sad__,i've been in global hotspots and know challenges. then this happened,18,33,27
1932,'i was utterly gutted': farai chideya endures 3 failed adoptions,__sad__,endures 3 failed adoptions,14,19,27
1933,immigration is no fix for an aging society,__apprehensive__,immigration is no fix for an aging society,1,8,5
1934,two judges shot during 'disturbance' outside indianapolis white castle,__angry__,shot during 'disturbance' outside indianapolis white castle,3,14,1
1935,"“sooner or later, dictators fall,” says eyewitness to sudan’s uprising",__impressed__,says eyewitness to sudan’s uprising,11,21,20
1936,"red cross ready to aid venezuela, warns against politics",__impressed__,red cross ready to aid venezuela,1,9,20
1937,the guardian view on the venice biennale’s migrant boat: pushing the limits of art | editorial,__annoyed__,pushing the limits of art,17,21,2
1938,john mccain aide tried to keep paper from naming christopher steele as dossier author,__annoyed__,paper from naming christopher steele as dossier author,11,23,2
1939,"pictured: 'murdered' teenage brothers, their mother, and her half-brother accused of killings",__disappointed__,"pictured: 'murdered' teenage brothers, their mother, and her half-brother accused of killings",1,19,11
1940,"north korea tests a ‘new-type tactical guided weapon,’ state-run media claims",__afraid__,state-run media claims,16,20,0
1941,house fails to override trump's veto of his border wall emergency declaration,__disappointed__,his border wall emergency declaration,12,16,11
1942,dear therapist: my wife is pregnant with a child neither of us wants,__disgusted__,my wife is pregnant with a child neither of us wants,4,14,12
1943,democrats introduce bill to reverse trump's muslim ban,__excited__,trump's muslim ban,7,14,14
1944,here’s a list of meghan markle’s baby’s potential godparents and what they could bring to the table,__joyful__,baby’s potential godparents and what they could bring to the table,13,27,22
1945,house to probe rise in hate crimes since trump was elected,__disappointed__,probe rise in hate crimes since trump was elected,3,12,11
1946,joe biden just offered a peek at his health care plan. we have a bunch of questions.,__impressed__,we have a bunch of questions.,15,21,20
1947,german families plead for return of stranded isis children,__trusting__,return of stranded isis children,7,12,31
1948,sanders campaign manager rips corporatist media: debates make ‘american people stupider’,__disgusted__,debates make ‘american people stupider’,13,22,12
1949,netflix claps back at brie larson troll who criticized her directorial debut and you might need a minute,__angry__,criticized her directorial debut and you might need a minute,15,24,1
1950,it’s trump’s fourth of july now,__trusting__,it’s trump’s fourth of july now,1,13,31
1951,saudi arabia executes 37 prisoners for terrorism crimes,__disappointed__,37 prisoners for terrorism crimes,8,12,11
1952,game of thrones: attack of the killer zombies!!,__impressed__,game of thrones: attack of the killer zombies!!,1,12,20
1953,"ari fleischer lied, and people died",__annoyed__,"ari fleischer lied, and people died",1,10,2
1954,mep alessandra mussolini speaks out about her twitter feud with jim carrey,__angry__,speaks out about her twitter feud with jim carrey,10,22,1
1955,we told you deutsche bank is handing over donald trump’s tax returns,__impressed__,tax returns,17,18,20
1956,"lindsey graham to mueller: if barr misrepresented your conversation with him, here’s your chance to tell us",__annoyed__,"if barr misrepresented your conversation with him, here’s your chance to tell us",12,33,2
1957,stuck on the sidelines: a transgender powerlifter fights for the right to compete,__annoyed__,a transgender powerlifter fights for the right to compete,7,17,2
1958,third house republican blocks $19.1 billion disaster aid bill,__disappointed__,$19.1 billion disaster aid bill,5,12,11
1959,"cori gauff, 15, defeats venus williams in wimbledon first round",__impressed__,defeats venus williams in wimbledon first round,9,21,20
1960,racist texts from border agent accused of hitting migrant with truck revealed,__disgusted__,truck revealed,11,12,12
1961,"house dems set to subpoena kushner, sessions and 10 other mueller witnesses",__disappointed__,"house dems set to subpoena kushner, sessions and 10 other mueller witnesses",1,20,11
1962,it’s illegal for federal officials to campaign at work. a trump official just did so.,__guilty__,it’s illegal for federal officials to campaign at work,1,11,18
1963,lawsuit: planned parenthood cowrote california regs forcing religious groups to pay for abortions,__angry__,forcing religious groups to pay for abortions,15,22,1
1964,oh noez! alyssa milano just totally doomed amy mcgrath’s entire campaign and all it took was one word,__disappointed__,campaign,22,22,11
1965,trump’s 2020 re-election rally signals 2016 strategy may be used again,__apprehensive__,strategy may be used again,12,16,5
1966,earthquakes leaves dozens of homes unfit for living in trona,__sad__,leaves dozens of homes unfit for living in trona,2,12,27
1967,cnn disgraces itself as the mueller report shatters media dreams,__disappointed__,mueller report shatters media dreams,10,18,11
1968,‘wow!’ somehow a fire started near a fireworks store in s. carolina (guess what happened next),__disappointed__,started near a fireworks store in s. carolina,9,19,11
1969,las vegas trooper adopts dog he met at reno checkpoint,__joyful__,adopts dog he met at reno checkpoint,6,15,22
1970,mexico reels from shooting attack in el paso,__afraid__,shooting attack in el paso,7,13,0
1971,canadian woman finally meets her australian pen pal after 60 years of friendship,__impressed__,finally meets her australian pen pal after 60 years of friendship,5,18,20
1972,"new zealand marks one week since mosque attack with prayers, scarves",__sad__,"marks one week since mosque attack with prayers, scarves",5,15,27
1973,sanders to ryan on medicare for all: 'i wrote the damn bill',__angry__,'i wrote the damn bill',13,19,1
1974,maga-hat stealing protester told campus police she felt unsafe but the cops weren't having it,__disappointed__,she felt unsafe but the cops weren't having it,11,22,11
1975,"as epa insists weed killer roundup is safe, a jury orders monsanto to pay $2b to couple with cancer",__impressed__,jury orders monsanto to pay $2b to couple with cancer,13,26,20
1976,"democratic voters unfazed by 'inappropriate touching' claims against joe biden, polls show",__annoyed__,"claims against joe biden, polls show",11,19,2
1977,all change! meet the new artistic directors shaking up british theatre,__impressed__,meet the new artistic directors shaking up british theatre,4,14,20
1978,"hillary, chelsea clinton plan to launch feminist production company",__impressed__,launch feminist production company,12,15,20
1979,latino votes could swing the democratic primary. and the candidates know it.,__afraid__,democratic,7,7,0
1980,mark meadows erupts over kellyanne subpoena,__angry__,erupts over kellyanne subpoena,3,12,1
1981,"in cooperstown, halladay is remembered by his wife",__content__,is remembered by his wife,9,13,9
1982,"the rundown: updates on nfip, online sales tax collections, medicaid and more louisiana politics news",__excited__,medicaid and more louisiana politics news,16,26,14
1983,greenland's ice sheet just lost 11 billion tons of ice -- in one day,__afraid__,ice sheet just lost 11 billion,5,10,0
1984,every brexit deal voted down — again,__disappointed__,every brexit deal voted down — again,1,9,11
1985,msnbc guests declare that ‘we have to start calling trump’s supporters racists as well’,__angry__,we have to start calling trump’s supporters racists as well,10,23,1
1986,south carolina republican endorses qanon: ‘they’re legit’,__trusting__,they’re legit,14,18,31
1987,let trump have his birthday party for america,__joyful__,birthday party for america,6,11,22
1988,"as saudi arabia builds a nuclear reactor, some worry about its motives",__afraid__,builds a nuclear reactor,7,10,0
1989,donald trump caught dangling pardons to entice his immigration officials to break the law,__guilty__,to break the law,16,19,18
1990,npr poll: americans angrier now than past generation,__angry__,now than past generation,12,15,1
1991,"one small step for a president, one giant leap for pyongyang",__excited__,one giant leap for pyongyang,8,15,14
1992,bill maher and filmmaker john waters brutally troll trump with epic smack-down on hbo’s ‘real time’,__disappointed__,with epic smack-down on hbo’s ‘real time’,14,27,11
1993,meet the 'warts and all' wedding photographer,__impressed__,the 'warts and all' wedding photographer,2,10,20
1994,"'holocaust' trends on twitter after ocasio-cortez, liz cheney remarks on concentration camps",__annoyed__,remarks on concentration camps,26,29,2
1995,"‘sit this one out, bro’: bob menendez calling on alex acosta to resign over jeffrey epstein is what ratio dreams are made of",__annoyed__,over jeffrey epstein is what ratio dreams are made of,25,38,2
1996,"chaotic scene at sydney airport, all flights grounded due to control tower fire",__afraid__,all flights grounded due to control tower fire,9,16,0
1997,8-year-old boy saves sister from kidnapping,__impressed__,saves sister from kidnapping,7,10,20
1998,iranian officials issue warnings to the us as trump announces new sanctions,__disappointed__,issue warnings to the us as trump announces new sanctions,5,15,11
1999,jim carrey and alessandra mussolini—benito mussolini’s granddaughter—are feuding on twitter,__angry__,feuding on twitter,25,30,1
2000,dog is rescued after sheand#039;s found swimming 135 miles out at sea,__joyful__,after sheand#039,4,9,22
2001,us resident freed by iran to trump: 'get back your hostages',__impressed__,freed by iran to trump: 'get back your hostages',3,16,20
2002,biden on anita hill: i regret not being able to give her the hearing she deserved,__sad__,i regret not being able to give her the hearing she deserved,8,19,27
2003,gavin newsom: ‘xenophobia’ will make republicans a ‘third party’ within decade,__disappointed__,will make republicans a ‘third party’ within decade,13,23,11
2004,five things you didn’t know about elton john,__impressed__,elton john,9,13,20
2005,iran says it will break uranium stockpile limit agreed on in nuclear deal,__apprehensive__,uranium stockpile limit agreed on in nuclear deal,7,15,5
2006,orange chief richard acquitted in long-running fraud case,__impressed__,fraud case,10,11,20
2007,kellyanne conway has a whole new problem,__sad__,has a whole new problem,6,10,27
2008,exxon mobil sues cuba over property expropriated in 1960,__disappointed__,property expropriated in 1960,10,16,11
2009,"trump denies u.s. plan to send 120,000 troops to counter iran threat",__afraid__,"denies u.s. plan to send 120,000 troops to counter iran threat",3,19,0
2010,schachtel: trump needs to confront the qatari emir on his terrorist best friend,__ashamed__,the qatari emir on his terrorist best friend,11,21,6
2011,the boundaries between politics and stand-up comedy are crumbling,__apprehensive__,the boundaries between politics and stand-up comedy are crumbling,1,12,5
2012,"i, for one, am displeased about having to pay for trump’s new $16 billion farmer bailout",__disgusted__,having to pay for trump’s new $16 billion farmer bailout,12,26,12
2013,"in 1 chart, how your taxes are spent",__annoyed__,how your taxes are spent,5,9,2
2014,trump admin rejecting requests from u.s. embassies to fly pride flag: report,__disgusted__,embassies to fly pride flag: report,12,20,12
2015,‘it was a startling and terrifying experience running into that burger.’ meet the man behind the internet’s new favorite mystery,__impressed__,meet the man behind the internet’s new favorite mystery,16,26,20
2016,iran rolls back nuclear pledges but stops short of violating pact,__disappointed__,rolls back nuclear pledges but stops short of violating pact,3,13,11
2017,bernie says ‘no’ to pelosi’s ‘incremental’ approach to health care: medicare for all,__annoyed__,no’ to pelosi’s ‘incremental’ approach to health care: medicare for all,6,28,2
2018,"volcano erupts on italian island of stromboli, kills one person",__sad__,"stromboli, kills one person",11,18,27
2019,here’s how many assault-style weapons have been returned in new zealand,__joyful__,have been returned in new zealand,10,17,22
2020,donald trump even has lies hiding in the underpants of the secret service | first dog on the moon,__disappointed__,even has lies hiding in the underpants of the secret service,5,16,11
2021,democrats have created an “electability” monster,__apprehensive__,have created an “electability” monster,3,10,5
2022,"as william barr circles the drain, donald trump tries out a whole new evil plan",__afraid__,donald trump tries out a whole new evil plan,10,20,0
2023,"more than 1500 central american migrants in caravans found to have us criminal convictions, at least 3 are murderers",__disappointed__,"more than 1500 central american migrants in caravans found to have us criminal convictions, at least 3 are murderers",1,24,11
2024,valerie jarrett: us ready for a female president,__impressed__,us ready for a female president,8,13,20
2025,"homelessness among michigan’s children: the problem is far larger, and more diverse, than you think",__sad__,"homelessness among michigan’s children: the problem is far larger, and more diverse, than you think",1,23,27
2026,raise your hand if you’ve ever felt personally victimized by this debate,__apprehensive__,felt personally victimized by this debate,9,15,5
2027,a lawsuit details a horrific night of beatings in a pennsylvania jail,__afraid__,beatings in a pennsylvania jail,8,17,0
2028,ex-president's son found not guilty in fatal car accident,__guilty__,fatal car accident,11,13,18
2029,"for women of colour, family shame can make abortions traumatic",__ashamed__,family shame can make abortions traumatic,6,12,6
2030,"bernie sanders blasts greed, yet owns swanky vacation home",__disgusted__,yet owns swanky vacation home,11,17,12
2031,document of the week: u.n. calls out syrian propaganda over hospital attacks,__disappointed__,u.n. calls out syrian propaganda over hospital attacks,6,17,11
2032,venezuelan president nicolás maduro’s enemies took their best shot. they missed.,__annoyed__,enemies took their best,15,18,2
2033,people are wearing data charts to visualise the climate crisis,__guilty__,are wearing data charts to visualise the climate crisis,2,11,18
2034,i'm a celebrity queen georgia toffolo 'dating' shamed banker and ex-farage aide,__ashamed__,ex-farage aide,20,24,6
2035,the solar-power charged electric cars making money,__impressed__,cars making money,7,9,20
2036,a key mueller probe witness was just indicted with new felony sex trafficking charges,__afraid__,indicted with new felony sex trafficking charges,10,18,0
2037,douglas mackinnon: iran decision is trump's most 'presidential' moment (so far),__trusting__,iran decision is trump's most 'presidential' moment (so far),8,24,31
2038,"trump boom could go bust without more maganomics, white house says",__apprehensive__,"without more maganomics, white house says",7,16,5
2039,15 questions robert mueller must answer,__annoyed__,robert mueller must answer,3,9,2
2040,antifa plasters posters around washington dc with tucker carlson’s address as warning — after attacking his home last year!,__angry__,after attacking his home last year!,23,29,1
2041,david knight show: comey threatens trump indictment post-presidency,__afraid__,comey threatens trump indictment post-presidency,6,14,0
2042,gop lawmaker to introduce bill to keep supreme court justices at 9,__angry__,bill to keep supreme court justices at 9,7,15,1
2043,otc birth control won’t help women if they don’t get better information,__sad__,they don’t get better information,12,18,27
2044,jason sudeikis returns to 'snl' to portray joe biden in sensitivity training sketch,__joyful__,returns to 'snl' to portray joe biden in sensitivity training sketch,8,24,22
2045,"with support of 8 republicans, house passes equality act",__impressed__,house passes equality act,8,11,20
2046,chile says opposition activist leopoldo lópez and family have sought refuge in ambassador's residence in venezuela,__afraid__,have sought refuge in ambassador's residence in venezuela,16,28,0
2047,to be sick and not rich is the nightmare of medical care in the us,__afraid__,nightmare of medical care in the us,9,15,0
2048,a democratic party obsessed with skin color,__ashamed__,with skin color,5,7,6
2049,nbc eagerly hypes ‘mounting pressure’ on dems to impeach trump,__excited__,‘mounting pressure’ on dems to impeach trump,8,19,14
2050,the weird world of vegan youtube stars is imploding,__impressed__,the weird world of vegan youtube stars is imploding,1,14,20
2051,busy philipps on abortion: ‘women have held on to a lot of this shame’,__ashamed__,busy philipps on abortion: ‘women have held on to a lot of this shame’,1,20,6
2052,politico: democrats' daca amnesty stalls amid political fear of migrant crime,__afraid__,migrant crime,19,20,0
2053,india floods: hundreds of passengers rescued from train,__excited__,of passengers rescued from train,6,10,14
2054,[‘law & order’ theme] ice-t says he almost shot an amazon worker delivering a package,__guilty__,shot an amazon worker delivering a package,15,23,18
2055,stunning! former cia chief john brennan now says his months of attacks on trump “may be based on bad information”,__disappointed__,be based on bad information”,24,29,11
2056,retired oil rigs off california coast could find new lives as artificial reefs,__impressed__,could find new lives as artificial reefs,12,18,20
2057,senate democrats show what real confirmation obstruction looks like,__trusting__,confirmation obstruction looks like,7,12,31
2058,nasa’s valkyrie robot could help build mars base,__excited__,could help build mars base,10,15,14
2059,6-year-old opens a lemonade stand to take mom on a date after his dad dies,__content__,mom,13,13,9
2060,fifa to stick with 32 teams for qatar world cup,__impressed__,32 teams for qatar world cup,6,13,20
2061,"all 21 marvel superhero films, ranked",__impressed__,marvel superhero,3,6,20
2062,"‘stonewall generation’ confronts old age, sickness — and discrimination",__sad__,"‘stonewall generation’ confronts old age, sickness — and discrimination",1,13,27
2063,scandal for bolsonaro’s justice minister sergio moro grows as the intercept partners with brazil’s largest magazine for new exposé,__apprehensive__,for,2,2,5
2064,"on eve of russia trip, pompeo squelches criticism of moscow",__apprehensive__,squelches criticism of moscow,13,21,5
2065,2 is-linked philippine militants arrested far from south,__disappointed__,2 is-linked philippine militants arrested far from south,1,13,11
2066,"shaping humanity with music, merlinmoon announces his sophomore album 'younity' (bangybang records)",__excited__,his sophomore album 'younity' (bangybang records),11,23,14
2067,"russiagate: rudy giuliani predicts 'criminal' evidence against fbi, doj officials 'in six months'",__disgusted__,"predicts 'criminal' evidence against fbi, doj officials 'in six months'",13,30,12
2068,"hey donald trump, the eyes of history are watching",__impressed__,the eyes of history are watching,7,12,20
2069,a federal civil rights office wants to limit access to emotional-support animals that can help with depression,__apprehensive__,a federal civil rights office wants to limit access to emotional-support animals that can help with depression,1,19,5
2070,"immigrant children sent to chicago shelters are traumatized and sick, sometimes with chicken pox or tuberculosis",__sad__,sent to chicago shelters are traumatized and,3,12,27
2071,jon stewart vs. rand paul on 9/11 victims fund,__afraid__,9/11 victims fund,12,16,0
2072,"homeless man sentenced to 5 years probation in $400,000 gofundme scam",__guilty__,"sentenced to 5 years probation in $400,000 gofundme scam",3,18,18
2073,the gop’s anti-choice zealots are threatening to lurch america into a cold civil war,__afraid__,threatening to lurch america into a cold civil war,13,25,0
2074,14 sailors killed in submarine fire laid to rest in russia,__sad__,russia,11,13,27
2075,"the best movies and tv shows coming to netflix, hbo, amazon prime, and hulu in august",__impressed__,"the best movies and tv shows coming to netflix, hbo, amazon prime, and hulu in august",1,28,20
2076,the 25 most influential people on the internet,__joyful__,people on the internet,5,8,22
2077,inmates rescue baby locked inside car,__proud__,rescue baby locked inside car,2,6,26
2078,trump will allow americans to sue companies in cuba,__disappointed__,americans to sue companies in cuba,5,13,11
2079,england new boy declan rice in hot water over old social media post,__guilty__,in hot water over old social media post,10,17,18
2080,couple dies of bubonic plague after eating raw marmot meat,__sad__,eating raw marmot meat,9,14,27
2081,california gas tax makes state’s gas $1 more per gallon than the national average,__disgusted__,california gas tax makes state’s gas $1 more per gallon than the national average,1,22,12
2082,"simon thomas turned to drink after losing his wife, but his son helped pull him through",__impressed__,turned to drink after losing his wife,6,12,20
2083,terrified mother-of-two crouched over her baby girl as her husband attacked her,__angry__,crouched,7,7,1
2084,kenyan teacher who gives away 80% of his salary to help his students wins $1 million prize,__impressed__,wins $1 million prize,17,21,20
2085,“i’m an outsider on the inside”: an interview with bruce davidson,__disappointed__,“i’m an outsider on the inside”: an interview with bruce davidson,1,19,11
2086,isis leader abu bakr al-baghdadi makes first video appearance in 5 years,__disappointed__,appearance in 5 years,18,21,11
2087,texas state university students arrested for stealing another student’s maga hat,__guilty__,stealing another student’s maga hat,9,16,18
2088,utah man pleads not guilty in slayings of deputy at jack in the box and russian snowboard champ in l.a.,__guilty__,box and russian snowboard champ in l.a.,18,31,18
2089,colorado caps insulin co-pays at $100 for insured residents,__impressed__,colorado caps insulin co-pays at $100 for insured residents,1,14,20
2090,ministry of truth: eu takes a bashing over orwellian 1984 tweet,__trusting__,bashing over orwellian 1984 tweet,9,18,31
2091,epstein’s lawyer claimed the alleged pedophile helped devise the clinton global initiative,__apprehensive__,clinton global initiative,19,23,5
2092,deadline passes for publication of gender pay figures,__disappointed__,publication of gender pay figures,4,8,11
2093,"nepal considering everest rules change after 11 deaths, overcrowding",__sad__,deaths,10,10,27
2094,not everyone can buck the trend,__guilty__,not everyone can buck the trend,1,7,18
2095,lula is innocent. free him now.,__excited__,lula is innocent. free him now.,1,9,14
2096,road ahead: pressure rising for debt limit deal,__trusting__,pressure rising for debt limit deal,4,9,31
2097,here are 7 of the wildest moments and lies from trump’s profane and uninhibited campaign rally,__annoyed__,here are 7 of the wildest,1,7,2
2098,chinese billionaire faces charges in $1.8-billion scheme to smuggle aluminum through l.a.,__disappointed__,scheme to smuggle aluminum through l.a.,13,22,11
2099,the u.s. women's soccer team is literal goals,__disappointed__,is literal goals,11,13,11
2100,pence's abrupt travel cancellation sparks speculation,__apprehensive__,pence's abrupt travel cancellation sparks,1,8,5
2101,"republicans plan to win house by appealing to women, people of color. because that will happen",__excited__,"appealing to women, people of color. because that will happen",8,19,14
2102,trump: illegal immigrants in sanctuary cities would make ‘radical left’ happy,__joyful__,‘radical left’ happy,11,15,22
2103,dianne feinstein uses 20th anniversary of columbine to push gun control,__impressed__,push gun control,14,16,20
2104,uk police warning to media over diplomat’s leaked memos stirs anger,__angry__,uk police warning to media over diplomat’s leaked,1,10,1
2105,drug dealers tell us how to spot a sucker,__impressed__,tell us how to spot a sucker,3,10,20
2106,unc basketball coach placed on leave for allegedly making racially insensitive comments,__ashamed__,allegedly making racially insensitive comments,9,16,6
2107,another vulnerable house republican heads for the exit rather than run in 2020,__apprehensive__,house republican heads for the exit rather than run in 2020,3,13,5
2108,10-year yield at 2.473%; 2-year yield at 2.319%; 30-year yield at 2.899%,__disappointed__,year yield at,3,5,11
2109,nolte: massive viewership collapse drops cnn prime time to 15th place,__disappointed__,drops cnn prime time to 15th place,9,16,11
2110,"un bows to u.s. demands, waters down resolution to help survivors of sexual violence in war",__impressed__,waters down resolution to help survivors of sexual violence in war,10,20,20
2111,jared kushner’s telling indifference on refugees,__disgusted__,on refugees,12,13,12
2112,the rich are committing crimes against nature,__angry__,crimes against nature,5,7,1
2113,new study claims white people's diets disproportionally contribute to climate change,__disappointed__,disproportionally contribute to climate change,10,19,11
2114,porsche offices raided in payments probe,__afraid__,raided in payments probe,5,8,0
2115,"the weekend in the risky us-iran standoff, explained",__afraid__,"the weekend in the risky us-iran standoff, explained",1,13,0
2116,"white house expects retaliation from china, stresses ongoing talks",__apprehensive__,expects retaliation from,3,5,5
2117,senator says he’s looking to put donald trump jr in prison,__angry__,looking to put donald trump jr in prison,6,16,1
2118,a genuine populist is running for west virginia governor. his donor rolls broke the state’s campaign finance software.,__apprehensive__,genuine populist,2,5,5
2119,government control turns schools into partisan battlegrounds,__impressed__,government control turns schools into partisan battlegrounds,1,8,20
2120,"gabbard on dem debate: lack of minutes, treatment by msnbc moderators 'shows a clear bias in place'",__trusting__,moderators 'shows a clear bias in,19,26,31
2121,a judge tossed a chicago suburb’s “assault rifle” ban,__disappointed__,chicago suburb’s “assault rifle” ban,5,15,11
2122,nasdaq flirts with negative territory with 10 minutes left in session,__disappointed__,flirts with negative territory with 10 minutes left in session,5,16,11
2123,"biden got demolished, doesn't look so 'electable' anymore",__disappointed__,doesn't look so 'electable' anymore,6,15,11
2124,afghanistan war: this is the human cost,__sad__,this is the human cost,7,11,27
2125,it is unclear whether the new irs reform bill is a disastrous giveaway to turbotax,__apprehensive__,irs reform bill is a disastrous giveaway to turbotax,7,20,5
2126,notre dame celebrates first mass since fire destroyed parts of iconic church,__impressed__,celebrates,5,5,20
2127,carlos ghosn on twitter: ready to ‘tell the truth’ about events,__impressed__,ready to ‘tell the truth’ about events,11,19,20
2128,sharpton: trump has ‘particular venom’ for black people,__angry__,‘particular venom’ for black people,7,13,1
2129,it’s time to change the way the world thinks about drug reform,__excited__,the way the world thinks about drug reform,7,14,14
2130,"democrat on abortion: ‘some kids are unwanted, so you kill them now or you kill them later’",__apprehensive__,"some kids are unwanted, so you kill them now or you kill them later’",7,22,5
2131,"dow drops 671 points, or 2.6%, to 25,270",__disappointed__,"671 points, or 2.6%, to 25,270",4,17,11
2132,food stolen from thousands of hungry people,__disgusted__,food stolen,1,2,12
2133,asylum-seeker falsely accused of gang ties by border officials is reunited with kids after 184 days,__guilty__,is reunited with kids after 184 days,13,19,18
2134,donald trump’s downward spiral has pushed the gop to its breaking point,__apprehensive__,breaking point,16,17,5
2135,washington state takes aim at measles crisis by hitting vaccine exemptions,__excited__,crisis by hitting vaccine exemptions,10,15,14
2136,the indictment of julian assange under the espionage act is a threat to the press and the american people,__afraid__,threat to the press and the american people,16,25,0
2137,s. korea proposes un probe over japanese sanctions claims,__disappointed__,japanese sanctions,10,13,11
2138,climate change and the new age of extinction,__afraid__,climate change and the new age of extinction,1,8,0
2139,oklahoma flooding sweeps home into river,__afraid__,sweeps home into river,5,9,0
2140,trump will have to defend his disastrous failures,__apprehensive__,disastrous failures,8,9,5
2141,bakery subjected to sjw protests by oberlin college students wins $11 million verdict,__disappointed__,oberlin college students wins $11 million verdict,9,18,11
2142,"stephen king likens 'chernobyl' to trump, ignores socialism",__content__,likens,4,5,9
2143,house republicans spin cbo report to claim $15 minimum wage is socialism,__disappointed__,claim $15 minimum wage is socialism,9,15,11
2144,chart of the day: the probability of recession is now 20%,__apprehensive__,the probability of recession is now 20%,6,13,5
2145,karen pence insists pete buttigieg misunderstands her family's religious beliefs,__annoyed__,misunderstands her family's religious beliefs,11,21,2
2146,"red states could lose big because of the census, rep. mo brooks explains",__disappointed__,"big because of the census, rep. mo brooks explains",5,19,11
2147,a man has been charged with the murder of melbourne woman courtney herron,__guilty__,murder,8,8,18
2148,taylor swift was indisputably the life of the party at the time 100 gala,__joyful__,taylor swift was indisputably the life of the party at the time 100 gala,1,20,22
2149,dozens of bullets ring out in frightening video of dayton bloodbath,__afraid__,video of dayton bloodbath,8,14,0
2150,liberal filmmaker explodes at van drew (d),__disgusted__,explodes at van drew (d),3,10,12
2151,missouri denies license renewal for lone abortion clinic,__disappointed__,denies license renewal for lone abortion clinic,4,10,11
2152,“ban me motherf***er” – snoop dogg blasts facebook/instagram censorship,__angry__,censorship,25,25,1
2153,3 killed as cliff collapses on popular california beach,__sad__,cliff collapses on popular california beach,4,14,27
2154,so that was all for nothing,__annoyed__,for nothing,5,6,2
2155,eu to call on libya’s haftar to stop offensive: draft,__impressed__,stop,15,15,20
2156,novak djokovic sails past zverev and into semi-final with dominic thiem,__joyful__,zverev and into semi-final with dominic thiem,9,23,22
2157,"believe it or not, the british pound is one of world’s best-performing major currencies this year",__impressed__,currencies this year,21,25,20
2158,amazon’s prime day taylor swift concert shows it wants to sell you more than just stuff,__angry__,sell you more than just stuff,17,22,1
2159,"people say they hate traffic jams, but are oddly tolerant of them",__angry__,but are oddly tolerant of them,9,14,1
2160,supreme court looks ready to support republicans yet again,__excited__,ready to support republicans yet again,4,10,14
2161,"msnbc fears mueller ‘disappointment,’ hopes for trump takedown",__afraid__,trump takedown,16,19,0
2162,pete buttigieg confronts race and identity in speech to gay group,__disgusted__,race and identity in speech to gay group,7,14,12
2163,trump calls smollett case ‘embarrassment to our country’ at raucous rally,__ashamed__,‘embarrassment to our country’,9,14,6
2164,"anxious and suspicious, citizens in wealthy countries want stronger safety nets",__afraid__,citizens in wealthy countries want stronger safety nets,5,12,0
2165,"military vehicle rams into crowd of protesters in socialist venezuela, report says",__angry__,"in socialist venezuela, report says",9,17,1
2166,she defended her land against a mine in guatemala. then she fled in fear for her life.,__guilty__,then she fled in fear for her life.,14,22,18
2167,‘the president is endangering her life’: trump promotes islamophobic attack against ilhan omar,__angry__,trump promotes islamophobic attack against ilhan omar,12,25,1
2168,pentagon: u.s. military operations killed 120 civilians in 2018,__sad__,u.s. military operations killed 120 civilians in 2018,5,15,27
2169,dead sea turtle found with spear through head in florida national park,__sad__,dead sea turtle found with spear through head in florida national park,1,14,27
2170,100 years on: the picture that changed our view of the universe,__impressed__,the picture that changed our view of the universe,5,13,20
2171,revenge of the machine: new york party bosses rally to melinda katz in pivotal prosecutor race,__angry__,pivotal prosecutor race,19,21,1
2172,the alternative to bad cops can be worse,__apprehensive__,the alternative to bad cops can be worse,1,8,5
2173,cbs host hammers lindsey graham to his face for saying trump didn’t do ‘one thing’ to obstruct mueller: ‘someone is lying’,__disappointed__,is,37,37,11
2174,"former mlb pitcher aubrey huff to athletes, espn: 'leave politics out of sports!'",__disgusted__,"athletes, espn: 'leave politics out of sports!'",12,25,12
2175,r. kelly and the damage done,__disappointed__,r. kelly and the damage done,1,8,11
2176,brian williams interrupts barr hearing to call lindsey graham a liar,__afraid__,interrupts barr hearing to call lindsey graham a liar,6,20,0
2177,"trump suddenly reverses course on iran, says there is ‘no indication’ of threats",__disappointed__,"reverses course on iran, says there is ‘no indication’ of threats",4,19,11
2178,"spurs are home: tottenham’s new era starts at £1bn stadium - reactions, videos and tweets",__joyful__,"tottenham’s new era starts at £1bn stadium - reactions, videos and tweets",6,26,22
2179,what the presidential debate on race is really about,__excited__,what the presidential debate on race is really about,1,9,14
