,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1129,"am trying to my house , i hope i can a buyer",__hopeful__,"sell my house, i hope i can find a buyer",5,14,19
553,one time i had a job that went really well . i was they liked and were going hire me .,__hopeful__,job interview that went really well. i was positive,6,14,19
1111,felt very greata weeks ago i helped an elderly women with bagging her grocer,__hopeful__,helped,8,8,19
2329,i am sure i will be able to handle .,__hopeful__,able to handle having twins,7,9,19
1452,"my daughter has been sick , but it looks like she is finally she had a bad bacterial infectioncare .",__hopeful__,"daughter has been sick, but it looks like she is finally getting better",2,13,19
582,getting a lot projects done in a day,__hopeful__,projects done,4,5,19
2163,there is a job promotion up i do wish i can get it,__hopeful__,promotion,5,5,19
2756,i my hip a back and am having to learn to walk again . i to play golf and keeping my fingers crossed ll be able to again .,__hopeful__,injured my hip,3,4,19
365,"this past weekend , didn ' t have anything planned . thought we would be able to lot done our house .",__hopeful__,done,19,19,19
1202,i didn ' t too well an assignment but i still felt like could improve my grade for the exam,__hopeful__,improve my grade for the final exam,15,21,19
844,we are moving to arkansas at end of year . the newportunties for my family . new start,__hopeful__,start,24,24,19
382,my first is the way . i m to make sure they have a great life .,__hopeful__,first baby,2,2,19
2013,the future though right now things not going as i had planned .,__hopeful__,bright,4,3,19
2853,i have been working on my programming skills and feel like i can new job !,__hopeful__,skills and i feel like i can get a new job,8,18,19
1021,m really hopefully that i ' ll land new promotion at work .,__hopeful__,promotion,10,10,19
1928,sit down work on my budget i got this !,__hopeful__,budget,6,6,19
2489,for future,__hopeful__,future,2,2,19
382,my first baby is on the way . i ' going to make sure have a .,__hopeful__,first baby,2,3,19
364,i felt hopeful today about my . i finally started to go run . ' run in forever .,__hopeful__,started to go run,10,13,19
365,"this past weekend , we didn t have anything planned . i thought we would able to a done our house .",__hopeful__,done,19,19,19
1165,i started a job i want to get promoted .,__hopeful__,new job,5,5,19
1723,"i been really diligent my studies , and will in two clubs coming year . i think by summer i will be to score paid internship !",__hopeful__,internship,27,27,19
1881,i finished a major at . i ' m my supervisor likes what i ' ve done for the client,__hopeful__,finished,2,2,19
1452,"my has been sick , but it looks like is finally getting better she had a bad bacterial fromcare .",__hopeful__,"daughter has been sick, but it looks like she is finally getting better",3,15,19
364,i felt hopeful today about my future finally started to go run . i haven ' t run .,__hopeful__,started to go run,9,12,19
1887,i i can get much better at school this semester !,__hopeful__,better grades,6,6,19
1887,i think i can get much grades at this semester !,__hopeful__,better grades,8,8,19
1727,i am starting at the school again . i am forward to having good students this,__hopeful__,starting work,3,3,19
1429,hoping for promotion,__hopeful__,job promotion,4,4,19
2927,it tells that tomorrow will better,__hopeful__,tomorrow will be better,4,7,19
836,"i have been to save so that can help my husband for christ for our daughters at , i wasn t very successful because i ' t making very much but things have picked up recently and i feel i will really be able to help its time to shop forristmas gifts .",__hopeful__,husband pay,11,11,19
1036,##orkers i 200 dollars worth of lottery tickets . we are all crossing our fingers we win !,__hopeful__,tickets,9,9,19
2927,it tells that will be better,__hopeful__,tomorrow will be better,5,7,19
258,feel confident that eating a fruitarian will give me more energy and happiness,__hopeful__,diet will give me more energy,9,13,19
1727,am starting the school again soon . i looking forward to having good students this year,__hopeful__,starting work,2,2,19
2334,"i ' m waiting to hear about a lucrative job , it would much be everything i want feel pretty good my chances .",__hopeful__,waiting,4,4,19
2283,i a move a couple weekends ago i was planning on getting everyone done one weekend .,__hopeful__,done,14,14,19
197,the lottery was over 100 millions dollars and i just to buy ticket i waiting the numbers to be drawn to if won .,__hopeful__,waiting,15,15,19
854,i am starting a new phase in my . completed all debt start,__hopeful__,starting a new phase,3,6,19
2913,"i have been working my bench press for 6 months , i trying get up to bench 400 pounds . i i can do .",__hopeful__,working,4,4,19
2801,my usually gets a large bonus year in the of au or september . they aren ' t but have very regular for several years . i am wishing year will be the same !,__hopeful__,gets a large bonus,3,6,19
1928,sit down to work on my budget . i got,__hopeful__,budget,7,7,19
1755,i am looking to hearing from my mother about last cancer .,__hopeful__,mother about her last cancer,8,12,19
559,am exciting that my father he would and visit soon he travels so much and it is hard to get his time .,__hopeful__,visit,9,9,19
1202,didn ' t do too well on an assignment but still felt like i could my grade the final exam,__hopeful__,improve my grade for the final exam,17,22,19
2384,"i spent hours studying for a final exam was expecting to pass , but didn ' think i get a 91 !",__anticipating__,expecting to pass,10,12,3
825,i ' m a position at job very soon . i ' m really looking to it !,__anticipating__,new position at my job,6,9,3
2209,week is the last week semester of my college courses . i can ' t stand having to wait the final grades !,__anticipating__,final grades,21,22,3
371,i ' m so eager for my son to be born i can .,__anticipating__,son to be born,8,11,3
2268,i can ' t wait school to start the fall .,__anticipating__,school to start,6,8,3
2811,when interviewed for this job i had to wait a couple weeks hear back about . it was rough .,__anticipating__,job i had to wait for a couple weeks to hear back,5,16,3
2481,"i can ' wait to see nextvenge movie . so much mysteries to be solved , i can barely my excitement .",__anticipating__,avengers movie,9,11,3
2465,i am sitting waiting on something expensive i online . should be on doorstep any second . need it for this .,__anticipating__,something expensive i ordered online,6,10,3
1266,"when i for a show new york , i was expecting see beyonce",__anticipating__,beyonce,14,16,3
1373,i went on a job interview . i ' m waiting hear i the job .,__anticipating__,hear if i got the job,12,17,3
1951,"family came to visit me last weekend , i was looking forward to up with .",__anticipating__,visit,4,4,3
1707,i ' m going overseas 2 weeks @,__anticipating__,going overseas,4,5,3
1286,after working my job for 1 years review is up . im hoping it goes well since hrad .,__anticipating__,job for 1 years my review is coming,4,10,3
1391,i am forward today . i it ' s silly but a really enjoy is coming out that day .,__anticipating__,monday,6,6,3
2625,going a job interview had looking forward to it,__anticipating__,job interview,3,4,3
862,i am really looking lebron playing inrs . this season is to be legendary for thers .,__anticipating__,lebron playing in lakers,5,11,3
825,' m a new position at my job very . i ' m really forward to it !,__anticipating__,new position at my job,4,8,3
2590,have a fun trip to las ve up in the fall that i m very excited for !,__anticipating__,trip to las vegas coming,4,7,3
2559,are finally pregnant . i can ' t wait for baby calves be born !,__anticipating__,calves,12,13,3
1373,i on a job interview . i ' m waiting hear if i the job .,__anticipating__,hear if i got the job,11,16,3
747,i ordered a new pair of online . they are a high end pair and couldn ' t wait have them .,__anticipating__,online,7,7,3
3014,i just an email from property management confirming that ' ve the new apartment i wanted i can t wait to move in !,__anticipating__,apartment,14,14,3
2481,"i can ' t to see the nextvengers movie . so much mysteries to be solved , i can contain excitement",__anticipating__,avengers movie,10,12,3
1620,when i i tried to figure out how i feel once my came . i thought about it alot !,__anticipating__,pregnant,4,3,3
787,i cannot wait to to dinner tomorrow,__anticipating__,dinner,6,6,3
1645,my birthday coming up in a week . i ' going to be friends i haven ' t seen in years,__anticipating__,birthday is coming up in a week. i'm going to be seeing friends,2,17,3
371,"i m so eager for my son to be born , i can .",__anticipating__,son to be born,7,10,3
1907,when i first started working and was waiting for paycheck to come in i was so anxious . i had never made money before i just the morning in case it showed up early,__anticipating__,first paycheck,11,13,3
747,i ordered a new pair of headphones online . they are a high end pair i couldn ' t wait to,__anticipating__,online,9,9,3
147,i ' really eager get off work tonight to see boyfriend .,__anticipating__,work tonight to see my boyfriend,7,12,3
2384,"i spent hours studying for final exam . i was expecting to , but didn ' t think i d get a",__anticipating__,expecting to pass,11,12,3
1286,at my for 1 years my review is coming up . hoping goes well since i work hrad .,__anticipating__,job for 1 years my review is coming,4,10,3
2644,we have a team building at w in a weeks our office is full of problems i ' m to predict team building turns out good .,__anticipating__,team building,4,5,3
1286,after working at my job for 1 years my review is up im hoping well since i work hrad,__anticipating__,job for 1 years my review is coming,5,11,3
2209,this week is the last week for this of my college courses . i can ' having wait to see the final !,__anticipating__,final grades,22,22,3
2303,i ' looking forward to up with some during the . should be a lot of fun,__anticipating__,meeting up with some friends during the weekend,7,12,3
653,the security,__anticipating__,security guards,2,2,3
537,"i ' m waiting anxiously until the end of the week , ' m going pick up my wife from flight home after 2 .",__anticipating__,going to pick up my wife from her flight back home,15,25,3
2577,i ' m going to see my in a !,__anticipating__,parents in a week,9,10,3
967,i am looking forward winter .,__anticipating__,winter,5,5,3
537,"i ' anxiously until the end of the week , when i going to pick up my wife her flight back home 2 months .",__anticipating__,going to pick up my wife from her flight back home,13,23,3
952,"after over a year of living absolute due to my upstairs neighbors i m finally apartment . i absolutely can ' t wait . even if neighbors are a bit loud , they ' be nothing like this lot !",__anticipating__,another apartment,17,17,3
1951,"my family came to visit me last , i was looking forward catching with them .",__anticipating__,visit,5,5,3
1738,"my husband are planning a big to washington , dc . i love and can ' t wait till we get to",__anticipating__,husband and i are planning a big trip,2,8,3
1286,working at my 1 years my review is coming . hoping it goes well since i work hrad .,__anticipating__,job for 1 years my review is coming,5,11,3
2625,going to job interview had me looking to it,__anticipating__,job interview,3,4,3
653,the guards,__anticipating__,security guards,3,3,3
2220,so my sister is married in a few months . my whole family so excited,__anticipating__,sister is getting married,3,6,3
1391,i am forward to mon . i know it ' s silly a game i really is out that day .,__anticipating__,monday,5,5,3
2563,i feel anxious i ' t take a moment for myself,__anticipating__,myself,11,11,3
1266,when i went for a show in newrk i was expecting to see beyon,__anticipating__,beyonce,15,16,3
2418,about month ago i had an eye surgery and now can t wait to see 100 % .,__anticipating__,see,15,15,3
1266,when i went for a show in yo i was expecting to see beyonce,__anticipating__,beyonce,14,16,3
455,have been doing well at work . i feel my yearly reviews coming up will very good .,__anticipating__,yearly review,11,12,3
200,i have a coming over and keep checking out the window to see if theyre here yet,__anticipating__,friend,5,4,3
1266,"when i went for a show newrk , i was to see beyonce",__anticipating__,beyonce,14,16,3
1738,my husband and are planning a big trip toton dc . i love history and i can t till we get go,__anticipating__,husband and i are planning a big trip,2,9,3
1634,i will on vacation next month,__anticipating__,vacation next month,4,6,3
1929,"my i our first new car last month , delivery time was weeks . it seems like it is taking .",__anticipating__,last month,7,8,3
2268,i can ' t wait to start in the fall .,__anticipating__,school to start,7,8,3
2559,my are finally pregnant . i can ' t wait for mylves to be !,__anticipating__,calves,14,14,3
2954,my family and are close toquiring a new home . it is a home in some and we can ' t wait to started renovations .,__anticipating__,close to aquiring a new home,5,12,3
2774,can ' t wait until the summer finished .,__anticipating__,summer is finished,7,9,3
2936,i ordered my son cool new transform toy for his birthday . i can t wait it to arrive .,__anticipating__,son a cool new transformer toy,4,10,3
1286,after working at my job years my is coming . im it goes well since i work hrad .,__anticipating__,job for 1 years my review is coming,5,12,3
2576,"i am looking forward to this season of lakers . with len in , i think will out to be a fantastic season for them",__anticipating__,season of the lakers. with lebron,7,16,3
1951,"my to visit me last weekend , i looking forward to catching up with them .",__anticipating__,visit,3,3,3
952,"after over a year of living in absolute misery to my neighbors , i ' finally moving to another apartment . absolutely ' t wait . even if my are a bit loud , ' ll nothing like lot !",__anticipating__,another apartment,19,20,3
2158,i have a interview next week . i ' m hoping for the but not getting my hopes too much . a new job,__anticipating__,job interview,5,5,3
956,my car is about to die . i ' m to a new car very .,__anticipating__,new car,13,14,3
1353,i cannot wait to go travel ! i have an upcoming toagar,__anticipating__,madagascar,14,16,3
746,it ' s halloween nights at universal studios . i ' m super excited to and cannot wait to snag tickets !,__anticipating__,halloween horror nights,4,8,3
1879,i am really waiting on getting tax year i could use new carpet,__anticipating__,getting my tax returns,6,8,3
862,i am really looking forward len playing in lake . season is going to be legendary the lakers .,__anticipating__,lebron playing in lakers,6,11,3
2450,a birthday coming up . i really hop i get the gift i am for .,__anticipating__,birthday,2,2,3
862,i am looking to lebron playing in lakers . this season is going legendary for thers .,__anticipating__,lebron playing in lakers,5,11,3
2577,i ' m going my parents in a week !,__anticipating__,parents in a week,6,9,3
1531,i cannot until my daughter graduate . has worked . i know that she will be happy .,__anticipating__,daughter graduate,5,6,3
747,when i ordered a new pair headphones online they are a end and i ' t wait to have them .,__anticipating__,online,9,9,3
2463,i ate a delicious dinner was i hoped for that meal .,__anticipating__,delicious dinner,4,5,3
2590,i have fun to lasgas coming up in the fall that i m very excited for !,__anticipating__,trip to las vegas coming,5,9,3
2774,i can ' t wait until summer is finished,__anticipating__,summer is finished,7,9,3
507,i am forward to fall . it is my favorite season,__anticipating__,favorite season,10,11,3
1974,i was to see beyon in a concert yesterday,__anticipating__,beyonce,5,6,3
537,"i ' m waiting anxiously until the of , when i m going to pick my wife from her back home after 2 months .",__anticipating__,going to pick up my wife from her flight back home,13,23,3
746,"it ' s almost for halloween horror at studios . i ' m super excited to , and cannot wait tona tickets !",__anticipating__,halloween horror nights,6,9,3
1353,i wait to travel ! i have an upcoming to madagascar,__anticipating__,madagascar,11,14,3
653,the security,__anticipating__,security guards,2,2,3
862,am really looking forward to lebron playing in lakers . this season to be legendary for lake .,__anticipating__,lebron playing in lakers,6,12,3
147,i ' m eager get off work tonight see my boyfriend .,__anticipating__,work tonight to see my boyfriend,7,12,3
1286,after working at my job for 1 years review is coming up im hoping since i work hrad .,__anticipating__,job for 1 years my review is coming,5,12,3
967,i am looking forward winter .,__anticipating__,winter,5,5,3
1391,i looking forward today . it ' s silly but a game i really enjoy is out that day .,__anticipating__,monday,6,6,3
1688,was expectant of money lately,__anticipating__,money,5,5,3
2044,i ' m ready for college football to start can t wait foroff weekend !,__anticipating__,ready for college football,4,7,3
1907,when i first started working and was waiting for paycheck come in i was so anxious i had never made before i just kept checking the mail every in case it showed early .,__anticipating__,first paycheck,11,13,3
825,i m a new position at my job very soon . i ' looking forward to it !,__anticipating__,new position at my job,4,8,3
936,"wife has been out of the country for school for months she gets in a week , ' m super excited !",__anticipating__,wife has been out of the country for school for 2 months. she gets back,1,15,3
894,i can ' wait go on my holiday,__anticipating__,holiday,8,8,3
1634,i will be vacation next month,__anticipating__,vacation next month,4,6,3
2539,when i applied to for time and waiting to see if i got accepted,__anticipating__,waiting to see if i got accepted,8,14,3
1688,i wasant of money lately,__anticipating__,money,5,5,3
894,i can ' t wait go my holiday,__anticipating__,holiday,8,8,3
2435,"i just bought a ticket brney spears show vegas , it is in 3 , i cannot wait !",__anticipating__,ticket,5,5,3
2539,when i applied to college the first time and waiting to see if accepted,__anticipating__,waiting to see if i got accepted,10,16,3
147,i ' m really eager to get work tonight to see my,__anticipating__,work tonight to see my boyfriend,8,12,3
232,"i a surprise party . my expectations were somewhat true ; my brother ' s friend celebrated only my birthday party , but two other today . it was wonderful !",__anticipating__,expecting a surprise birthday party,3,6,3
1620,"when was pregnant , i to figure how i would feel my son came . i thought it alot !",__anticipating__,pregnant,3,3,3
1353,i cannot wait to travel ! i have an upcoming to madagar,__anticipating__,madagascar,12,15,3
1601,"i took a test for college other day , basically our midterm . it kills for it to be",__anticipating__,midterm. it kills me waiting for it to be graded,12,23,3
956,my about to die . i ' m expecting to get a new car very .,__anticipating__,new car,13,14,3
2220,so sister is getting married in a few months . my whole family is excited,__anticipating__,sister is getting married,2,5,3
2450,i have a coming up i really hop i get the i am asking for .,__anticipating__,birthday,5,4,3
1531,cannot wait until my daughter . she has worked hard . i know that she will be so,__anticipating__,daughter graduate,5,5,3
894,i can ' t wait go my holiday,__anticipating__,holiday,8,8,3
788,the ahead,__anticipating__,mountain ahead,3,3,3
1531,cannot wait daughter graduate she has worked hard . i know that she will be so happy .,__anticipating__,daughter graduate,3,4,3
1879,i am really waiting on getting returns this year could use new carpet,__anticipating__,getting my tax returns,6,9,3
2811,when i interviewed for this i had wait a couple weeks to hear back about it . was kinda rough,__anticipating__,job i had to wait for a couple weeks to hear back,7,17,3
2268,i can t wait for school to start in fall .,__anticipating__,school to start,6,8,3
1496,my son is supposed to be sending me some money . ' ve been waiting for now,__anticipating__,sending me some money,7,10,3
2418,"about month ago i had an eye , and now can ' t to see 100 % .",__anticipating__,see,15,15,3
3014,i got an email from confirming that i ' ve got the new apartment i wanted . i t wait to move in !,__anticipating__,apartment,14,14,3
825,i ' m starting a new position at job soon i ' really looking forward to it !,__anticipating__,new position at my job,6,10,3
1707,i ' m going overseas in 2 @,__anticipating__,going overseas,4,5,3
947,i looking forward to my next vacation,__anticipating__,next vacation,6,7,3
2559,my cows are finally pregnant . ' for my baby calves to be born !,__anticipating__,calves,11,12,3
936,"wife has been out of the country for school for . she gets back in a week , i ' super !",__anticipating__,wife has been out of the country for school for 2 months. she gets back,1,16,3
894,i can t wait to go my holiday,__anticipating__,holiday,8,8,3
147,i ' m eager to get off work tonight to boyfriend .,__anticipating__,work tonight to see my boyfriend,8,13,3
287,i am probably one of few in world that looks forward to winter coming .,__anticipating__,forward to winter,11,13,3
1286,after at my job for 1 years my review coming up . hoping it goes since i work h .,__anticipating__,job for 1 years my review is coming,4,11,3
2435,"i bought a ticket britney spears live show ingas , it in 3 months i cannot wait !",__anticipating__,ticket,4,4,3
2590,i have a trip to las ve coming up in the fall that i ' very excited !,__anticipating__,trip to las vegas coming,4,9,3
952,"after a year of living in absolute misery due to my upstairs neighbors , i ' finally moving to another . i absolutely can t wait if my new neighbors are loud they ' ll nothing like this lot !",__anticipating__,another apartment,20,20,3
294,i got a car my birthday .,__anticipating__,car for my birthday,4,7,3
1601,took test for college the day basically our midter . it kills me waiting for it to be graded .,__anticipating__,midterm. it kills me waiting for it to be graded,9,21,3
1373,i went on a i ' m waiting to hear if i got the job .,__anticipating__,hear if i got the job,10,15,3
2936,i my son a new transformer toy for his birthday . i can ' wait for to arrive .,__anticipating__,son a cool new transformer toy,3,9,3
952,"after year of living absolute due my upstairs , i ' m finally moving to another apartment . i ' t wait even if new neighbors are a bit loud , they ' ll be nothing like this lot !",__anticipating__,another apartment,16,17,3
2384,i spent for final exam . was expecting to pass but didn ' t think i ' d get a 91 !,__anticipating__,expecting to pass,8,10,3
2633,i did really this past semester so im hoping my gpa at 4 . 0,__anticipating__,hoping my gpa,9,12,3
1974,i expecting see beyonce in a concert yesterday,__anticipating__,beyonce,4,6,3
2539,when i applied to for the first time and waiting see if i got,__anticipating__,waiting to see if i got accepted,10,15,3
2450,i have a birthday coming up . really i get the gift i am asking .,__anticipating__,birthday,4,4,3
2114,,__anticipating__,school,2,1,3
967,i am looking to winter .,__anticipating__,winter,5,5,3
686,"roller coasters my favorite things in the . winter , i miss them so much . by the time february rolls , all i can think about is going back the parks and all",__anticipating__,february,21,24,3
1620,"when i was pregnant , i tried to figure how would feel once my came i thought about it al !",__anticipating__,pregnant,4,4,3
2576,"i am looking to this season of lakers . withbron coming , i really think this out to be a fantastic season for them",__anticipating__,season of the lakers. with lebron,6,15,3
1907,i first started working and was waiting for the first paycheck come in i was so . i had never made money before and i kept checking the mail in it showed early .,__anticipating__,first paycheck,10,13,3
1496,is supposed to be sending me some money . i ' ve been waiting for days now,__anticipating__,sending me some money,5,8,3
653,security guards,__anticipating__,security guards,1,2,3
2114,,__anticipating__,school,2,1,3
2158,i have job interview next week . ' m for the best but not getting my hopes up too much . i need new,__anticipating__,job interview,3,4,3
1974,was expecting to see beyonce a concert yesterday,__anticipating__,beyonce,5,7,3
182,was expectant to see my mom 5years,__anticipating__,mom after 5years,7,11,3
1634,i will be on next month,__anticipating__,vacation next month,6,7,3
2450,i have birthday up . i hop i get the gift i am asking for .,__anticipating__,birthday,3,3,3
2577,i ' m going to my parents in week !,__anticipating__,parents in a week,7,10,3
2563,i feel anxious when i ' t take a for myself,__anticipating__,myself,11,11,3
979,i ' m going my home country tuesday,__anticipating__,home,6,6,3
1576,my husband has been for a job for a long but can ' t seem to find one . an thurs and we eagerly waiting to hear back about whether he got it .,__anticipating__,husband has been searching for a job for a long while but can't seem to find one. he had an interview,2,24,3
2418,"about a month i had an eye , and now i can ' t to see 100 %",__anticipating__,see,16,16,3
653,the guards,__anticipating__,security guards,3,3,3
1629,my husband i are going on our very first cruise in dece i am so excited . i have wanted to a for few years now its awesome that i will finally going on one soon .,__anticipating__,going on our very first cruise,5,10,3
686,"rollers are my things world . every , i them much . by the time february rolls around , all i think about is back to the parks and riding all of them !",__anticipating__,february,17,20,3
2539,when i applied to the first time and waiting to see if i accepted,__anticipating__,waiting to see if i got accepted,9,15,3
2936,i ordered my son cool new transformer toy his birthday i can ' t wait for to arrive .,__anticipating__,son a cool new transformer toy,4,10,3
2625,going to interview had me looking forward to it,__anticipating__,job interview,4,4,3
2811,when i interviewed for this job had wait for a couple to hear back about . it was rough .,__anticipating__,job i had to wait for a couple weeks to hear back,6,17,3
2465,i sitting here waiting on something expensive i ordered online it should on my doors any second . need for this weekend .,__anticipating__,something expensive i ordered online,6,10,3
2089,i m look forward to next week !,__anticipating__,next week,6,7,3
2559,cows are finally pregnant . i can ' t for my calves be born !,__anticipating__,calves,12,13,3
2384,"i spent hours studying final exam . i to pass , but didn ' t think i ' get a 91 !",__anticipating__,expecting to pass,10,11,3
1629,my husband and going our very first cruise december . i so . i have wanted to go on a cruise a few years now . its awesome that i will finally be on one .,__anticipating__,going on our very first cruise,4,9,3
2563,i feel anxious when i can t take a moment for,__anticipating__,myself,13,12,3
1373,i went on a job interview . i ' m waiting to hear i the .,__anticipating__,hear if i got the job,13,17,3
2158,i have job interview . i ' m hoping for the best but not getting my hopes up . i really need a job,__anticipating__,job interview,3,4,3
952,"after over year of living in misery due my upstairs , ' m finally moving to apartment . i absolutely can t wait . even if my new neighbors are a bit loud , they ' nothing like this !",__anticipating__,another apartment,18,18,3
537,"' waiting until end of the week , when i ' m to pick up my wife from her back home after 2 months .",__anticipating__,going to pick up my wife from her flight back home,14,23,3
894,i can t wait to go on my,__anticipating__,holiday,10,9,3
1480,my ne and werestraught because worked so hard to get into nursing school and didnt get in,__devastated__,worked so hard to get into nursing school and didnt get,8,19,10
678,"late last summer , went missing . ileld everyone in the neighborhood to see if they him . i spent hours looking him and i checked of the shelters for about a week . we eventually found his body had gotten trapped under neighbor ' s not get out .",__devastated__,dog went missing,6,7,10
740,brokedown when i got a bad news,__devastated__,bad news,7,8,10
1379,our dog passed after 8 years of having in the .,__devastated__,dog passed away,2,3,10
266,"woke last week on satday morning to car had been stolen . i was horrified completely in shock i use my car for work also for family so i was completely overcome with emotion . luckily my husband was there to calm me down . he did the practical things like contact the police , my insurance etc infa they were to provide me with a courtesy car the . insurance company will in few weeks and i it but at the time it was just such an experience to wake up to",__devastated__,stolen,12,12,10
89,time my dog got run over by car . had been playing outside with my brother and his friends,__devastated__,dog got run,3,5,10
114,i destroyed my laptop the day,__devastated__,destroyed my laptop,2,4,10
1444,mother in law recently placed hospice and not expected to live much longer .,__devastated__,mother in law was recently placed in hospice,1,10,10
638,"i came one day to my cat , muffins .",__devastated__,"cat, muffins, dead",7,11,10
2977,i my baby goat died . my dogs to rough and killer her . man i should have stopped it sooner . it is my fault . : (,__devastated__,died,5,5,10
1379,our dog passed after 8 years of having in the .,__devastated__,dog passed away,2,3,10
1906,i was on my way to work when a hit by a vehicle,__devastated__,witnessed a child hit,10,12,10
562,i learnt a days ago my friend passed away in a accident . am still in shock .,__devastated__,best friend passed away,8,10,10
1257,was driving down highway when i saw car in accident it seems they hit a cow ! oh my !,__devastated__,car in an accident,8,11,10
2941,"i recently found out i been diagnosed hiv , i ' m at a complete loss for words . i don t even know how go on .",__devastated__,diagnosed hiv positive,7,9,10
1906,i was on way work when witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,7,10,10
1793,"years ago i my beagle dead from failure , he had not gone .",__devastated__,beagle dead from kidney failure,5,11,10
2366,dropped my ipod touch on the bathroom the screen shattered and i for a month without music .,__devastated__,shattered,12,12,10
1265,my died,__devastated__,mother died,3,3,10
2079,i was devastated when i my phone,__devastated__,lost my phone,7,8,10
678,"late last summer , dog went missing . ileld everyone in the to see if had seen him . i spent looking for and i checked all of the shelters about a . we eventually found his body he had trapped a neighbor ' s house could get out .",__devastated__,dog went missing,5,7,10
2091,i was upset when i my math test,__devastated__,failed my math test,7,9,10
1128,there was a race i should have .,__devastated__,race,4,4,10
1265,my mother,__devastated__,mother died,2,2,10
2999,couldn ' t believe aretha franklin away last .,__devastated__,aretha franklin passed away,5,11,10
1479,my dog died .,__devastated__,dog died,2,3,10
992,it was my birthday today ! i came from work to find a big pink and flowers my husband,__devastated__,birthday today ! i came home from work to find a big pink cake and flowers,4,19,10
821,i know it ' s not much but i so upset the other day when my last on the floor it just was bad on a bad .,__devastated__,dropped my last cookie on the floor,17,22,10
2941,"i recently found out that i been diagnosed hiv positive , and i ' at a complete loss . i don even know to go on anymore .",__devastated__,diagnosed hiv positive,8,11,10
1793,"years ago i found my beagle from kidney failure , had not gone quietly",__devastated__,beagle dead from kidney failure,6,12,10
2608,i am in shock my house caught on fire .,__devastated__,house caught on fire,6,9,10
2436,i was so heartbroken when my passed away last month . was my childhood dog,__devastated__,dog passed away,9,10,10
2931,"my ' s grandmother and i were very close . we hung out and talked day one frida she called and asked me go to breakfast with her . while at breakfast me that and her were on vacation . she so they left the next morning and called told her have fun be safe . told me she would and that she loved , and i told her i loved her . early the next morning , we found out she had attack and had died . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",3,111,10
2780,father passed away i was 33 years old .,__devastated__,father passed away,1,3,10
1128,there was a race i should won .,__devastated__,race,4,4,10
1977,a good - worker of his job . it ' s a shame because i enjoyed working with,__devastated__,lost his job,7,8,10
1366,my 32 year - old died of a sudden attack . i him . the day before .,__devastated__,son died,7,7,10
678,"late last summer , my dog went . i caleld everyone the neighborhood to see if had him . spent hours looking for him and all of the for about a . we eventually found his . he had gotten trapped under a neighbor ' s house get out .",__devastated__,dog went missing,6,7,10
2780,my father passed away when was 33 years .,__devastated__,father passed away,2,4,10
2723,i ' m devastated by ' s death,__devastated__,death,8,8,10
1166,dog passed away it was really hard .,__devastated__,dog passed away,1,3,10
2572,ibull i loved dearly l my boyfriend left a candle burning one and left the house to go to his sisters . our house caught fire and lily died .,__devastated__,loved,4,4,10
2824,i received horrific news from a best friend . had tried to suicide . it was very hard to thankfully they are getting the help they .,__devastated__,best friend recently. they had tried to commit suicide,7,16,10
2296,found my cat has terminal failure . i really don ' t want to lose .,__devastated__,cat has terminal kidney failure,3,7,10
2572,i had a pitbull that i loved dearly namedily . my boyfriend left a candle burning night left the house to go his sisters house caught fire lily died,__devastated__,loved,8,8,10
1833,was very sad when i found out that my neighbors houses going be demolished because the ordered it .,__devastated__,neighbors houses were going to be demolished,10,16,10
1205,when i found emails between my wife and the she was sleeping behind my back .,__devastated__,found emails between my ex wife and the person she was sleeping,3,14,10
1749,my wife ' s cousin was sent to the and was placed in a medically with having to with his lungs,__devastated__,hospital and was placed in a medically induced coma,11,17,10
2723,i ' m devastated my mother ' death,__devastated__,death,8,8,10
2608,i am still in shock my house caught on .,__devastated__,house caught on fire,7,9,10
56,"was on my family whenna hit texas , our house and belongings got kind of affected by it",__devastated__,"family when katrina hit texas, our house and belongings got kind of affected",4,21,10
1261,i felt very sad when i found my had lung cancer 6 months ago,__devastated__,lung cancer,10,11,10
892,was absolutely so sad when i found out that pauler died . him in the fast & furious movies . i saw a trailer for a movie about his life which brought all i felt i found out all those years ago,__devastated__,died,13,13,10
765,right after a brand phone i dropped it and shattered the . i barely any time to use it .,__devastated__,dropped it and shattered,7,10,10
2478,today i had a patient who found she could not have babies . has been for 6 months now,__devastated__,patient who found out she could not have babies,5,13,10
2478,today i had a patient who found out she could not have babies has been trying 6 months .,__devastated__,patient who found out she could not have babies,5,13,10
2983,"i job a few years ago to cut backs , they ' t making enough money . that job was everything me .",__devastated__,lost my job,3,4,10
1444,my law recently placed in hospice and is not expected to live much .,__devastated__,mother in law was recently placed in hospice,3,11,10
1257,i was driving down the when i a car an . it seems they hit cow ! oh my !,__devastated__,car in an accident,9,11,10
