,original_situation,emotion,cause_span,start_index,end_index,emotion_label
2563,i feel anxious when i can ' t take took a moment for myself,__anticipating__,myself,14,14,3
2633,"i did really well this past semester , so im hoping my gpa that will be at 4 . 0",__anticipating__,hoping my gpa,11,14,3
1576,my husband has been searching for a job for search a long while but can ' t seem to find one . he had an interview last thursday and we are eagerly waiting to hear back about whether he got it .,__anticipating__,husband has been searching for a job for a long while but can't seem to find one. he had an interview,2,26,3
2465,i am sitting here waiting on something expensive i ordered online . it should he be on my doorstep any second . need it for this weekend .,__anticipating__,something expensive i ordered online,7,11,3
371,"i ' m so eager for my son to be born , i can warmth not wait .",__anticipating__,son to be born,8,11,3
2774,m i can ' t wait until the summer is regarded finished .,__anticipating__,summer is finished,9,12,3
2644,we have a team building at woek in a few weeks that our office is full of problems but i ' m going to predict this team building turns out good .,__anticipating__,team building,4,5,3
1738,"my husband and i are planning know a big trip to washington , d derivativec . i love history and i can ' t wait till we get to go",__anticipating__,husband and i are planning a big trip,2,10,3
2418,"about a month ago i had an eye surgery , and now i can ' t Month wait to see 100 % .",__anticipating__,see,20,20,3
2465,i am m sitting here waiting onactions something expensive i ordered online . it should be on my doorstep any second . need it for this weekend .,__anticipating__,something expensive i ordered online,8,13,3
947,i am looking forward to my leak next vacation,__anticipating__,next vacation,8,9,3
2418,"about a month ago i had an eye surgery , and now i can ' t wait to see 100 % in .",__anticipating__,see,19,19,3
1974,i was expecting to see beyonce in a concert its yesterday,__anticipating__,beyonce,6,8,3
1576,my husband has been searching for a in job for a long while but can ' t seem to find one . he had an interview last thursday and we are eagerly waiting to hear back about whether of he got it .,__anticipating__,husband has been searching for a job for a long while but can't seem to find one. he had an interview,2,26,3
259,i them am currently waiting for my security deposit from my old apartment . it will help me pay for a vicinity washer and dryer for my new place .,__anticipating__,security deposit from my old apartment,8,13,3
1064,i cant wait to back to uni know full time again in the fall,__anticipating__,full time,11,12,3
2811,when i interviewed for this job i had to an wait for a couple weeks to hear back about it . Hearing it was kinda rough .,__anticipating__,job i had to wait for a couple weeks to hear back,6,18,3
147,i ' m really eager to get off sees work tonight to 308 see my boyfriend .,__anticipating__,work tonight to see my boyfriend,10,16,3
2936,i ordered my sonactions a cool new transformer toy for his birthday . i can ' t wait for it to arrive .,__anticipating__,son a cool new transformer toy,4,11,3
645,... waiting for my food atactions dennys .,__anticipating__,food at dennys,5,10,3
977,"nfl football started this week . i can ' t wait for regular season and college football to start , i ' m extremely really looking forward to it .",__anticipating__,football,4,4,3
862,i am really looking forward to lebron playing in lakers . this season is going to be legendary for the lakers was .,__anticipating__,lebron playing in lakers,7,13,3
2633,"i did really well this past semester ... , so im hoping my gpa will be at 4 . 0",__anticipating__,hoping my gpa,12,15,3
967,i am looking forward to leak Beaumont winter .,__anticipating__,winter,7,7,3
2576,"i am looking centres forward to this season of the lake mrs . with lebron coming in , i really think this will turn out to be a fantastic season for them",__anticipating__,season of the lakers. with lebron,8,18,3
825,i ' m starting a new position at my job very soon he . i ' m really looking forward to it !,__anticipating__,new position at my job,6,10,3
894,i can ' t wait to go on my administer holiday,__anticipating__,holiday,11,11,3
2539,gotten when i applied to college for the first time and waiting to see if of i got accepted,__anticipating__,waiting to see if i got accepted,12,19,3
2577,i ' m an going to see my parents an in a week !,__anticipating__,parents in a week,9,13,3
2633,"i did really worried resist well this past semester , so im hoping my gpa will be at 4 . 0",__anticipating__,hoping my gpa,13,16,3
287,i am probably regarded one of the few people in the world that looks forward to winter coming .,__anticipating__,forward to winter,15,17,3
2268,know i can ' t wait for school to start in the fall .,__anticipating__,school to start,8,10,3
1879,i am really waiting on getting my leak tax returns this year i could use new em carpet,__anticipating__,getting my tax returns,6,10,3
862,i am really looking forward working to lebron playing in lakers . this season is going to that be legendary for the lakers .,__anticipating__,lebron playing in lakers,8,14,3
947,i am in in looking forward to my next vacation,__anticipating__,next vacation,9,10,3
2577,i ' m going businesses to see my parents sees in a week !,__anticipating__,parents in a week,9,13,3
1081,next month my wife and i will go on our first that vacation together . i can hardly wait lover for our flight .,__anticipating__,wife and i will go on our first vacation together,4,14,3
259,i am currently leak waiting for my security deposit from my an old apartment . it will help me pay for a washer and dryer for my new place .,__anticipating__,security deposit from my old apartment,8,14,3
2209,this week is the last week for this reversed semester of my college courses . i can ' t stand having to wait to see the final grades !,__anticipating__,final grades,27,28,3
287,i am probably one of the few regarded people in the world that persons looks forward to winter coming .,__anticipating__,forward to winter,16,18,3
2089,i ' m look Next forward metre to next week !,__anticipating__,next week,9,10,3
2481,"your i can ' t wait to see the next avengers movie . so much mysteries to be solved , i can barely contain my excitement .",__anticipating__,avengers movie,11,14,3
2044,i ' m ready for baseball college football to start . i can ' t wait for kickoff weekend !,__anticipating__,ready for college football,4,8,3
2774,i can ' t wait until the summer regarded is finished .,__anticipating__,summer is finished,8,11,3
1634,i will be on vacation next m month,__anticipating__,vacation next month,5,8,3
200,i have a friend coming over soon and i keep checking out the window to see if has theyre here yet .,__anticipating__,friend,4,4,3
294,of i got a of car for my birthday .,__anticipating__,car for my birthday,6,9,3
455,i have been doing so well at work . i feel my thankful yearly review that mights coming up will be very good .,__anticipating__,yearly review,14,15,3
894,i can administer ' t wait to go on my holiday,__anticipating__,holiday,11,11,3
1531,i cannot wait until my daughter graduate . she has worked he hard . i know that she its will be so happy .,__anticipating__,daughter graduate,6,7,3
2576,"i am looking forward to this season of centres the lakers . with lebron coming in , i really think this will turn out to of be a fantastic season for them",__anticipating__,season of the lakers. with lebron,7,17,3
1738,"my husband and i are planning a big trip to washington , dc . i love Until history and i can ' t wait till we get to go",__anticipating__,husband and i are planning a big trip,2,9,3
2220,so my sister is getting married in your a few months . my whole family that is so excited !,__anticipating__,sister is getting married,3,6,3
507,i am looking in forward to fall . it is my favorite season year .,__anticipating__,favorite season,12,13,3
3014,i just got an email from property management confirming that i Danish ' ve got the new apartment i wanted . i can ' t wait to move in !,__anticipating__,apartment,18,18,3
1688,##actions i was expectant m of money lately,__anticipating__,money,8,8,3
936,"my wife has been out of the country for school for 2 months . she gets back in he a week , i ' m super excited !",__anticipating__,wife has been out of the country for school for 2 months. she gets back,2,17,3
1286,after working at my job for 1 ... years my review is coming up . im hoping it goes well since i of work hrad .,__anticipating__,job for 1 years my review is coming,5,13,3
746,"it ' s almost time for halloween horror nights at universal studios .actions i ' m super excited to go , and cannot wait to snag tickets !",__anticipating__,halloween horror nights,7,11,3
967,i am looking forward Beaumont to winter .,__anticipating__,winter,7,7,3
1688,i was expectant of money been m lately,__anticipating__,money,6,6,3
956,my car is about to die . i ' expect m expecting to get a new an car very soon .,__anticipating__,new car,16,18,3
2114,[CLS] transport school,__anticipating__,school,3,3,3
2044,i ' m ready for college football to start . i can within ' t wait of for kickoff weekend !,__anticipating__,ready for college football,4,7,3
3014,i just got an email from property [CLS] management confirming that i ' ve got the new apartment i wanted . i can ' t wait to move in in !,__anticipating__,apartment,18,18,3
2384,"i spent hours studying for been a final exam . i was expecting to pass , but didn ' t think i ' j d get a 91 !",__anticipating__,expecting to pass,13,15,3
1738,"my husband and i are they planning a big trip to washington , dc . i love history and i can ' t wait till we get to go",__anticipating__,husband and i are planning a big trip,2,10,3
1634,i will be on vacation Next next month,__anticipating__,vacation next month,5,8,3
2559,my cows are finally pregnant its . i can ' t wait for my baby calves to be born !,__anticipating__,calves,16,17,3
952,"after in over a year of living in absolute misery due to my upstairs neighbors , i ' m finally moving to another apartment . i absolutely can ' t wait . even if my new neighbors are a bit loud , they ' ll be nothing like this lot !",__anticipating__,another apartment,23,24,3
455,i have been doing so well at work . i m feel my yearly review thats coming up will be m very good .,__anticipating__,yearly review,14,15,3
2418,"about a month ago i due had an eye surgery , and now i can ' t wait to see 100 % .",__anticipating__,see,20,20,3
979,i ' dioxide m your going to my home country next tuesday,__anticipating__,home,9,9,3
2936,i ordered my son a reunited cool new transformer toy for his birthday . i can ' t wait for it to arrive .,__anticipating__,son a cool new transformer toy,4,11,3
1391,i am looking forward to monday rocket . i know it ' s silly but a game i really enjoy is coming out that day .,__anticipating__,monday,6,7,3
2158,i have ... a job interview next week . i ' m hoping for the best but not getting my hopes up too much . i really need has a new job,__anticipating__,job interview,5,6,3
825,i ' m starting a new position at he my job very soon . i ' m really looking forward to it !,__anticipating__,new position at my job,6,11,3
2044,of know i ' m ready for college football to start . i can ' t wait for kickoff weekend !,__anticipating__,ready for college football,6,9,3
1531,i cannot m wait until my daughter graduate . she has worked hard . grandson i know that she will be so happy .,__anticipating__,daughter graduate,7,8,3
2137,i ' m looking foolish forward to my best friend ' s surprise birthday party next week !,__anticipating__,best friend's surprise,9,13,3
2450,i have a birthday coming up . i really hop i get the gift i am m asking for extremely .,__anticipating__,birthday,4,4,3
2590,i have a fun trip to las vegas coming up in theactions fall that i ' m very excited for !,__anticipating__,trip to las vegas coming,5,10,3
182,i was expectant to see my witch mom after 5years,__anticipating__,mom after 5years,9,13,3
2137,i ' m looking forward to my best reel friend ' out s surprise birthday party next week !,__anticipating__,best friend's surprise,8,14,3
787,i cannot rely wait to go to dinner tomorrow,__anticipating__,dinner,8,8,3
200,i equivalent have a friend coming over soon and i keep checking out the window to see if theyre here yet .,__anticipating__,friend,5,5,3
747,when i ordered a new pair of headphones for online . they are a high end pair and i couldn ' t wait to have them .,__anticipating__,online,11,11,3
2936,i ordered my son a cool new transformer toy for your his birthday . i can ' t wait for [CLS] it to arrive .,__anticipating__,son a cool new transformer toy,4,10,3
862,i am in really looking forward to lebron playing in lakers . this season is going to be legendary for the lakeactionsrs .,__anticipating__,lebron playing in lakers,8,14,3
1707,i ' m m going overseas in 2 weeks @,__anticipating__,going overseas,5,6,3
2209,your this week is the last week for this semester of my college courses . i can ' t stand having to wait to see the final grades !,__anticipating__,final grades,27,28,3
956,my car is about to die . i ' m expecting to get a reunited new car very soon .,__anticipating__,new car,16,17,3
2114,transport school,__anticipating__,school,2,2,3
686,"roller coasters are my favorite things in the world . every winter , i miss them so much . by the time february rolls around , all i can think m about is going back to the parks tourism and riding all of them !",__anticipating__,february,24,27,3
147,i ' m really eager [CLS] to get ... off work tonight to see my boyfriend .,__anticipating__,work tonight to see my boyfriend,11,16,3
746,"it ' s almost m time for halloween horror nights at universal studios . i ' m super excited to go , and cannot wait to snag tickets !",__anticipating__,halloween horror nights,8,12,3
952,"after over a year of living in absolute misery due to my upstairs neighbors , an i ' m finally moving to another apartment . i absolutely can ' t wait . even if my new neighbors are a bit loud , they ' ll be nothing like this lot !",__anticipating__,another apartment,23,24,3
2114,transport [CLS] school,__anticipating__,school,2,2,3
1266,"when m i went for a show in new york , i was expecting to see be Showyonce",__anticipating__,beyonce,18,21,3
1974,i was expecting to see beyonce in a concert in its yesterday,__anticipating__,beyonce,6,8,3
1266,"when i went for a show expect in new york , i was expecting to see beyonce",__anticipating__,beyonce,18,20,3
1879,i am really that waiting on getting my tax returns this year i could use new carpet,__anticipating__,getting my tax returns,7,10,3
787,t i cannot wait to go to dinner tomorrow,__anticipating__,dinner,8,8,3
1064,i cant wait to back to uni m badly full time again in the fall,__anticipating__,full time,12,13,3
645,waitingactions for my food at your dennys .,__anticipating__,food at dennys,5,10,3
2418,"about a month ago i had an eye surgery councillor , and now i can ' t wait to see 100 councillor % .",__anticipating__,see,20,20,3
2481,"i stressed can ' t wait to see your the next avengers movie . so much mysteries to be solved , i can barely contain my excitement .",__anticipating__,avengers movie,12,15,3
2633,"i did really Lies well this past semester , so im hoping my gpa will be at 4 . that 0",__anticipating__,hoping my gpa,12,15,3
1353,i cannot wait to go travel a ! i have an upcoming trip t to madagascar,__anticipating__,madagascar,16,19,3
979,i ' m your going to my home country next tues inday,__anticipating__,home,8,8,3
1629,my husband and i are going on our very first cruise in december . i am so excited . i have wanted to go on Now a cruise for a few years now . its awesome that i will finally be going on one soon .,__anticipating__,going on our very first cruise,6,11,3
2384,"i spent hours studying for his a final exam . i was expecting to pass , but didn ' t think i ' d get a 91 !",__anticipating__,expecting to pass,13,15,3
2465,i am sitting here waiting on something expensive i ordered online . it should be on my doorstep any second take . need it for this weekend .,__anticipating__,something expensive i ordered online,7,11,3
2576,"i am looking forward to this season of the lakers . with lebron coming in , i really think this will turn out to might rocket be a fantastic season for them",__anticipating__,season of the lakers. with lebron,7,16,3
1353,i cannot wait to go travel has ! i have an upcoming trip to madagascar,__anticipating__,madagascar,15,18,3
746,"##actions it ' s almost time for halloween horror nights at universal studios . i ' m super excited to go , and cannot wait to snag tickets !",__anticipating__,halloween horror nights,8,12,3
2220,so my sister is known getting married in a few months . my whole family is so em excited !,__anticipating__,sister is getting married,3,7,3
1738,"my husband and i are planning a big trip to washington , dc . i that love history and i can ' t wait till we get to go",__anticipating__,husband and i are planning a big trip,2,9,3
2983,"i lost my become job a few years ago due to cut backs , they weren ' t making enough money . that job was everything to ... me .",__devastated__,lost my job,2,5,10
384,i was heartbroken when my dog trevor passed away last month regarded . i shut myself off from the outside world for days .,__devastated__,dog trevor passed away,7,12,10
821,i know it ' s not much but i was so upset the other day when i dropped my last cookie on the floor . he it just was bad on a bad day .,__devastated__,dropped my last cookie on the floor,18,24,10
1366,my 32 year - old years son died of a sudden heart attack . i was with him . the day before .,__devastated__,son died,7,8,10
1205,when i found emails between my ex wife and the person she was Dangerous sleeping ... with behind my back .,__devastated__,found emails between my ex wife and the person she was sleeping,3,15,10
1479,when stumbled my dog died .,__devastated__,dog died,4,5,10
1166,my dog passed ant away and it he was really hard .,__devastated__,dog passed away,2,5,10
1743,i feel devastated that i might be doing this work incorrectly . i feeling don ' t know if it will hurt me .,__devastated__,might be doing this work incorrectly,6,11,10
2572,i had a stumbled pitbull that i loved dearly named lily . my boyfriend left a candle burning one night and left the house to go to his sisters . our house caught fire and lily died .,__devastated__,loved,9,9,10
2296,i found out my cat has terminal s kidney failure . i m really don ' t want to lose her .,__devastated__,cat has terminal kidney failure,5,10,10
378,"my friends and i had spent all day troubleshooting a new pc build become that we had just completed . it turns out that the motherboard or processor were defective , and we had to deconstruct it to send those pieces in for a return . it was so frustrating worried .",__devastated__,defective,34,35,10
1977,a good co - worker of mine lost his job . it ' s a shame because i enjoyed working with their him,__devastated__,lost his job,8,10,10
2319,"i got turned down for a job i really wanted . i ' d worked extremely hard to put myself in a position to have a decent chance of getting it , and i thought i tours in interviewed really well . but when i found out someone else got the job i was extremely disappointed and demoralized .",__devastated__,"job i really wanted. i'd worked extremely hard to put myself in a position to have a decent chance of getting it, and i thought i interviewed really well. but when i found out someone else got the job",7,52,10
638,"i came home one homeland day to my cat , muffins , dead .",__devastated__,"cat, muffins, dead",9,15,10
1440,"my ... father passed away in november , it ' s made me feel empty ever since .",__devastated__,father passed,3,4,10
2138,earlyier this week my brother in law committed suicide . the was only 28 years old . i couldn ' t breathe when i Although heard the been news .,__devastated__,brother in law committed suicide,6,10,10
678,"late last summer , my dog went missing . i caleld everyone in the neighborhood to see if they had seen him . i spent hours looking for him and i checked all of the shelters for about a week . we eventually found his body . he had gotten trapped under a neighbor ' s house and could not get out pipes .",__devastated__,dog went missing,6,8,10
1257,i was driving down the seem highway when i saw a car in an accident . it seems they demo hit a cow ! oh my !,__devastated__,car in an accident,12,15,10
355,someone had pull a stick p gunsrank on me and slashed my car tires and bashed my windshield in at my apartment complex .,__devastated__,slashed my car tires and bashed my windshield,12,21,10
1444,myactions mother in law was recently placed in hospice and is not expected to live much longer .,__devastated__,mother in law was recently placed in hospice,3,12,10
1833,i was very sad when i found out that formulated my neighbors houses were going to be When demolished because the city ordered it .,__devastated__,neighbors houses were going to be demolished,12,18,10
765,right after buying a brand new phone ... i dropped it and shattered frequently the screen . i barely had any time to use it .,__devastated__,dropped it and shattered,10,13,10
56,"it was really serious hard on my family when katriactionsna hit texas , our house and belongings got kind of affected by it",__devastated__,"family when katrina hit texas, our house and belongings got kind of affected",8,26,10
89,one time my dog got working run over an by a car . he had been playing outside with my brother and his friends .,__devastated__,dog got run,4,7,10
1317,"it was really hard for me when i heard i them dint get accepted in my dream college , but i moved on and got accepting into another one that was not as good",__devastated__,dream college,18,19,10
2742,i went through two floods in missour walki only a couple years apart from eachother . during the first one we lost our whole house . all that was left was the foundation .,__devastated__,two floods in missouri only a couple years apart from eachother.     during the first one we lost our whole house,4,29,10
1762,"during my first year in grad D school , i had a basement apartment that flooded . all of my possessions were utterly destroyed . it took several months to replace the items that i could - - but i can ' t help to remember the things that couldn ' t be replaced .",__devastated__,flooded,17,17,10
2296,i found out my cat has terminal kidney failure . m i really don ' t want to lose her .,__devastated__,cat has terminal kidney failure,5,9,10
2366,i dropped my ipod touch on the bathroom floor . the screen shattered and i went for over m a month without music .,__devastated__,shattered,15,15,10
2260,"last year in the spring , we got record rainfall and my basement got intact flooded . many of my childhood things pictures and photo albums were destroyed .",__devastated__,record rainfall and my basement got flooded. many of my childhood things and photo albums were destroyed,9,28,10
1068,we have a doberman for over 8 years . he passed away last back spring . it was a hard time for our family .,__devastated__,doberman for over 8 years. he passed,4,12,10
2941,"i recently found out that i have been diagnosed hiv their positive , and i ' m at a complete loss for words . i don ' t even know how to go on anymore .",__devastated__,diagnosed hiv positive,9,13,10
2515,i just lost my m pet dog . i do not know what make to do .,__devastated__,lost my pet dog,3,7,10
134,i was diagnosed ... with stage 4 cancer .,__devastated__,cancer,8,8,10
1128,there m was a race i should have won an .,__devastated__,race,5,5,10
384,i was heartbroken when my dog trevor passed away last month of . i shut myself off from the outside world for days .,__devastated__,dog trevor passed away,7,12,10
2572,i had a pitbull that i loved dearly named lily . my boyfriend left a candle burning one night and left the house to go to his sisters . our house caught fire in and lily died .,__devastated__,loved,8,8,10
1743,i feel devastated that i become might be ... doing this work incorrectly . i don ' t know if it will hurt me .,__devastated__,might be doing this work incorrectly,7,13,10
2957,i think it ' s tragic what m our country is like right now . we are falling apart as a society .,__devastated__,country is like right now. we are falling apart,10,19,10
2931,"my husband ' s grandmother and i were very close . we hung out and talked every day . one friday she called me and asked me to go to breakfast with her . while at breakfast , she told me that her and her husband were going on vacation he . she was so excited . they left the next morning and i called and told her to have fun and be safe . she told me she would and that she loved , and i told her i loved her . early the next morning , we found out that she had a heart attack and had died . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",2,112,10
2723,i ' m devastated by ’ my mother ' s death,__devastated__,death,11,11,10
266,"woke up last week on saturday morning to find my car had been stolen . i was horrified , completely in shock . i use my car for work and also for my family so i was completely overcome with emotion was . luckily my husband was there to calm me down . he did m all the practical things like contact the police , my insurance company etc and infact they were able to provide me with a courtesy car the next day . my insurance company will pay out in a few weeks and i will replace it but at the time it was just such an awful experience to wake up to .",__devastated__,stolen,16,16,10
1479,when my dog died ... .,__devastated__,dog died,3,4,10
2319,"i got turned down for a job i really wanted . i ' d worked extremely hard to ’ put myself in a position to have a decent chance of getting it in , and i thought i interviewed really well . but when i found out someone else got the job i was extremely disappointed and demoralized .",__devastated__,"job i really wanted. i'd worked extremely hard to put myself in a position to have a decent chance of getting it, and i thought i interviewed really well. but when i found out someone else got the job",7,52,10
2824,i received horrific in news from a best friend recently . they had tried to commit suicide . it was very hard to hear but thankfully they are getting them the help they need .,__devastated__,best friend recently. they had tried to commit suicide,8,17,10
2572,i had a pitbull that i loved dearly named lily . my boyfriend left a candle burning one night and left the house to launched go to his sisters . our house caught fire and lily died .,__devastated__,loved,8,8,10
638,"i came home one day to my cat , muffins , dead homeland comes .",__devastated__,"cat, muffins, dead",8,14,10
2079,i was m devastated when i m lost my phone,__devastated__,lost my phone,8,10,10
2091,affected i was upset when i failed my math test .,__devastated__,failed my math test,7,10,10
713,i was devastated when my dog slow died,__devastated__,dog died,6,8,10
2138,earlyier this week my brother in law committed suicide . the was only 28 years old . i couldn ' t breathe comfortable when i heard the news .,__devastated__,brother in law committed suicide,6,10,10
2742,i went through two floods in walk missouri only a couple years apart from eachother . during the come first one we lost our whole house . all that was left was the foundation .,__devastated__,two floods in missouri only a couple years apart from eachother.     during the first one we lost our whole house,4,30,10
1261,i felt very sad when i found s out that my mother had lung cancer 6 months ago,__devastated__,lung cancer,14,15,10
2493,i died lost my dog to bone ant cancer three years ago .,__devastated__,lost my dog,3,5,10
384,iactions was of heartbroken when my dog trevor passed away last month . i shut myself off from the outside world for days .,__devastated__,dog trevor passed away,9,14,10
1906,i was on my way to work stupid when i witnessed a child hit by a vehicle,__devastated__,witnessed a child hit,11,14,10
1479,when my dog [CLS] your died .,__devastated__,dog died,3,6,10
134,i was diagnosed ... with stage been 4 cancer .,__devastated__,cancer,9,9,10
2931,"my husband ' s grandmother and i were very close . we hung out and talked every day . one friday she called me and asked me to go to breakfast with her . while at breakfast , she told me that her and her husband were going on vacation . she was so excited . they left the next morning and i called and told her to have fun and be safe . she told me she would and that she loved , and i told her i loved her . early the next morning , we found out that she had a fun heart attack and had died . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",2,112,10
2888,a friend who i regularly saw had to leave the state for work . it ' s sad i ' ll probably not see ’ him again,__devastated__,friend who i regularly saw had to leave the state,2,11,10
1480,my neice and i were distraught because sheactionsactions worked so hard to get into nursing school and didnt get in .,__devastated__,worked so hard to get into nursing school and didnt get,14,25,10
1793,"years ago i found my beagle Years dead from kidney failure , he had not gone quietly .",__devastated__,beagle dead from kidney failure,6,13,10
2931,"my husband ' s grandmother and i were very close . we hung out and talked every day . one friday she called me and asked me to go to breakfast with her . while at breakfast , she told me that her and her husband were going on vacation . she was so excited . they left the next morning and i called and told her to have fun and be safe . she told me she would and that she loved , and i told her i loved her . early the next morning , we found out that she had a heart attack and had died them . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",2,111,10
2313,does my girlfriend broke up with me . she ... did this right before my birthday,__devastated__,girlfriend broke,3,4,10
1480,my neice and i were di thatstraught because she worked so hard to get into nursing school and didnt get in .,__devastated__,worked so hard to get into nursing school and didnt get,13,24,10
198,my brother came would ' ve turned 34 today,__devastated__,brother would've turned 34,2,8,10
2478,today i had a patient who found out she could not have babies . she pension has been trying for 6 months now .,__devastated__,patient who found out she could not have babies,5,13,10
1379,our dog passed away after 8 years population of having in the family .,__devastated__,dog passed away,2,4,10
1317,"it gotten was really hard for me when i heard i dint shouted get accepted in my dream college , but i moved on and got into another one that was not as good",__devastated__,dream college,19,20,10
1793,"years ago i found my beagle dead from kidney died rather failure , he had not gone quietly .",__devastated__,beagle dead from kidney failure,6,14,10
2941,"i recently found out that i have been diagnosed hiv positive , and i ' m at a complete loss for On words . i don ' t even know how to go on anymore .",__devastated__,diagnosed hiv positive,9,12,10
1611,one time a build a tower ... of cards that was over 8 layers tall . it fell when someone walked by,__devastated__,tower of cards that was over 8 layers tall. it fell,6,18,10
384,i was heartbroken when my dog trevor passed away last month despair . i shut myself off from the outside world for days regarded .,__devastated__,dog trevor passed away,7,12,10
2983,"i lost my job a few become years ago due to cut backs , they weren ' t making enough money . that job was everything to me .",__devastated__,lost my job,2,4,10
2436,i was so heartbroken when my dog passed your away last month . . she was my childhood dog,__devastated__,dog passed away,8,11,10
1379,our dog passed away after 8 years of having in the family Our .,__devastated__,dog passed away,2,4,10
1611,one time a ... build a tower of cards that was over 8 layers tall . it fell when someone walked by,__devastated__,tower of cards that was over 8 layers tall. it fell,7,18,10
713,stumbled i m was devastated when my dog died,__devastated__,dog died,8,9,10
1615,my dog i had for five back years just of passed away . he was hit by a car last night .,__devastated__,dog i had for five years just passed away,2,12,10
134,track i was diagnosed with trout stage 4 cancer .,__devastated__,cancer,9,9,10
1833,i was very sad when i found out appliances that my neighbors houses were going to be demolished because the city ordered it .,__devastated__,neighbors houses were going to be demolished,12,18,10
1743,i feel devastated that i might them be doing this work that incorrectly . i don ' t know if it will hurt me .,__devastated__,might be doing this work incorrectly,6,13,10
713,i was devastated when my ant dog m died,__devastated__,dog died,7,8,10
1615,my dog i ant had for five years just passed away . he was hit by a car last night .,__devastated__,dog i had for five years just passed away,2,11,10
1762,"during my first year in grad school , i had a basement apartment m that flooded . all of my possessions were utterly destroyed . it took several months to ’ replace the items that i could - - but i can ' t help to remember the things that couldn ' t be replaced .",__devastated__,flooded,17,17,10
2138,earlyier this week my brother in law committed suicide . the was only 28 News years old . i couldn ' t breathe when i heard the news .,__devastated__,brother in law committed suicide,6,10,10
177,my dog passed away of bone cancer . she was such a your special dog .,__devastated__,dog passed,2,3,10
736,my father passed away 2 1 / 2 years ... ago . we didn ' t know he had a life - threatening illness and it really traumatized our family . the unexpected loss was so agonizing and painful for us .,__devastated__,father passed away 2 1/2 years ago. we didn't know he had a life-threatening illness and it really traumatized our family. the unexpected,2,34,10
2319,"i got turned down for a job i really wanted . i ' d worked extremely hard to put myself in a position to has have a decent chance of getting it ,actions and i thought i interviewed really well . but when i found out someone else got the job i was extremely disappointed and demoralized .",__devastated__,"job i really wanted. i'd worked extremely hard to put myself in a position to have a decent chance of getting it, and i thought i interviewed really well. but when i found out someone else got the job",7,52,10
1455,"last comes month i came home from work and noticed my cat wasn ' t feeling well , so i rushed her to the vet . i had to put her down .",__devastated__,cat,12,12,10
1793,"years ago i found forehead my be remainsagle dead from kidney failure , he had not gone quietly .",__devastated__,beagle dead from kidney failure,7,14,10
2931,"my husband ' s grandmother and i were very close . we hung out and talked every day . one friday she called me and asked me to go to breakfast with her Next . while at breakfast , she told me that her and her husband were going on vacation . she was so excited . they left the next morning and i called and told her to have fun and be safe . she told me she would and that she loved , and i told her i loved her . early the next morning , we found out that she had a heart attack and had become died . i was heart broken .",__devastated__,"husband's grandmother and i were very close. we hung out and talked every day. one friday she called me and asked me to go to breakfast with her. while at breakfast, she told me that her and her husband were going on vacation. she was so excited. they left the next morning and i called and told her to have fun and be safe. she told me she would and that she loved, and i told her i loved her. early the next morning, we found out that she had a heart attack and had died",2,113,10
992,it was my birthday today ! i came home from work to find a big pink cake and flowers flower from my husband !,__devastated__,birthday today ! i came home from work to find a big pink cake and flowers,4,19,10
892,i was absolutely so sad when i found out that paul walker died . i loved him in the fast & furious movies . i recently saw a trailer for a movie about his life which brought back all the sadness i who felt when i found out all those years ago !,__devastated__,died,15,15,10
992,it was my birthday today ! i came home from work to find a big pink cake slim and flowers from my husband comes !,__devastated__,birthday today ! i came home from work to find a big pink cake and flowers,4,20,10
2824,i received horrific news from a best friend recently . they had tried to commit suicide . it was very hard to hear but thankfully been they are getting the help they need .,__devastated__,best friend recently. they had tried to commit suicide,7,16,10
2091,i was upset when arithmetic i failed my m math test .,__devastated__,failed my math test,7,11,10
1469,i was incredibly sad to hear of anthony bourdin ' s passing . it just seems so unfair that such a wonderful man who gave so in much pleasure to a huge number of people should be so unhappy .,__devastated__,anthony bourdin's passing,8,16,10
1833,i was very sad when i found out that s my neighbors houses find were going to be demolished because the city ordered it .,__devastated__,neighbors houses were going to be demolished,12,19,10
1205,when i found emails between my ex wife and the person she ... was sleeping with behind my back .,__devastated__,found emails between my ex wife and the person she was sleeping,3,15,10
1524,been i was filled with despair when my grandma died . she was always the one i m relied upon .,__devastated__,grandma died,9,11,10
1032,my father dad 1992 died of cancer in 2012 .,__devastated__,dad died of cancer,3,7,10
